event_id,id,name,match_id,season,competition,team,player,outcome_id,outcome_name
c9fd2896-5f1b-4aaf-8d29-ef7d55974364,4,Duel,3773497,2020/2021,La Liga,Real Madrid,Álvaro Odriozola Arzallus,13,Lost In Play
8af0f966-f2d6-495c-b84e-adc1c6a629bf,4,Duel,3773552,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,4,Won
d6a7747c-d059-47e7-87cf-e362c3cdda4f,4,Duel,16248,2018/2019,La Liga,Atlético Madrid,Álvaro Borja Morata Martín,14,Lost Out
ad3e4223-ea55-4c41-a1d6-5dc58a409fa1,4,Duel,303517,2019/2020,La Liga,Deportivo Alavés,Joaquín Navarro Jiménez,16,Success In Play
5922fc02-c099-4961-bc7f-f5f053401b44,4,Duel,303610,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,,
02cc093e-1394-43be-8d3b-5acf11cc6b60,4,Duel,3773457,2020/2021,La Liga,Celta Vigo,Néstor Alejandro Araújo Razo,,
7660dba3-0cfd-4dc5-9e21-5cf2f21a73bf,4,Duel,3773377,2020/2021,La Liga,Valencia,Alejandro Blanco Sánchez,13,Lost In Play
f0a8d7ea-d14c-481a-b662-3e88d912e1a3,4,Duel,3749528,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,16,Success In Play
b7766314-8842-42dc-bfd4-204f1dc767d7,4,Duel,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Jody Craddock,,
07f8ae03-4aab-486d-a543-2e5f5c4cc7db,4,Duel,3749465,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,,
d1b93ca9-a2ea-4d85-82b2-62a8578e5a1b,4,Duel,3749528,2003/2004,Premier League,Arsenal,Kolo Habib Touré,,
9db154f7-4cbd-4c54-8992-95ce4f703e12,4,Duel,3773689,2020/2021,La Liga,Villarreal,Pau Francisco Torres,4,Won
768bdad8-0b85-49e7-981c-7a15b49a1c5d,4,Duel,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Paul Butler,,
998a7859-db73-48d3-a690-980f6ef885e7,4,Duel,15956,2018/2019,La Liga,Real Valladolid,Óscar Plano Pedreño,,
0db2df2c-97ac-410a-83e3-6e5a758c2ff2,4,Duel,16120,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,,
c818fa0d-7acc-4dc1-bec7-8d04f811e9de,4,Duel,3749454,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,,
fd4e8dff-581a-484a-bd77-15064c5faa76,4,Duel,3773474,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,,
c79a38ad-0418-42be-b9bf-495271ed6fea,4,Duel,3773672,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,,
a85b7ca1-85af-4d2b-a72e-45b8168c7ae2,4,Duel,3749192,2003/2004,Premier League,Fulham,Lee Clark,,
696f06ab-0375-4f21-8955-3cbeef001141,4,Duel,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,16,Success In Play
5609d107-c50d-4835-89d1-5646ca4c2062,4,Duel,15986,2018/2019,La Liga,Girona,Borja García Freire,,
da13c9cf-69b3-445c-8934-39bd8976df57,4,Duel,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Kenny Miller,,
18a8750c-45b2-4bb5-b7b7-fca479c06445,4,Duel,3749052,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,,
09a12e7d-2862-49ab-bddd-4b889ec0e808,4,Duel,3773586,2020/2021,La Liga,Granada,Germán Sánchez Barahona,,
513735e5-8c3e-4898-ac3b-3545f48a6cdd,4,Duel,3773474,2020/2021,La Liga,Barcelona,Clément Lenglet,14,Lost Out
4e262f1d-7113-45d9-9aba-34bd42e23043,4,Duel,3773689,2020/2021,La Liga,Barcelona,Antoine Griezmann,16,Success In Play
d91106b3-6fc0-4d51-8e27-a189a01ff422,4,Duel,3773547,2020/2021,La Liga,Barcelona,Frenkie de Jong,,
2bc22562-0695-496c-97f8-8e87e5dfbbf1,4,Duel,3773403,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,16,Success In Play
696ea6c4-5aa5-4d2d-a6c7-9e95db36f56d,4,Duel,3749454,2003/2004,Premier League,Arsenal,Patrick Vieira,16,Success In Play
0d5125a0-cce7-4f57-bb46-e3fb678e4d1f,4,Duel,3749522,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,,
