event_id,id,name,match_id,season,competition,team,formation
5116d4c6-bb0a-4cd4-8f86-7aed32ff79c5,36,Tactical Shift,303487,2019/2020,La Liga,Barcelona,433
cd0c4ea5-526a-4e9a-a83a-b3a3936763b3,35,Starting XI,16248,2018/2019,La Liga,Barcelona,433
9e8ae3c9-afb2-4a26-a7a8-6e8415c3045a,36,Tactical Shift,3749117,2003/2004,Premier League,Arsenal,442
73db86ee-6b12-4e23-a757-33dbd1a18e5d,36,Tactical Shift,303682,2019/2020,La Liga,Barcelona,4141
3139ca7c-d9ad-4d1f-9711-55b95011569e,36,Tactical Shift,3749454,2003/2004,Premier League,Manchester City,442
2c37a3ee-2220-4c07-a4f9-aa37244d995e,36,Tactical Shift,3773586,2020/2021,La Liga,Barcelona,4231
1154618d-63ad-429f-bbeb-6ce0536ac23a,36,Tactical Shift,16182,2018/2019,La Liga,Real Valladolid,3412
373a61f3-dc71-4795-86a0-3d90b9c8397f,36,Tactical Shift,3749465,2003/2004,Premier League,Blackburn Rovers,442
dfaf4123-9b3f-4d16-af08-5cbb583ab8cb,36,Tactical Shift,3749257,2003/2004,Premier League,Leicester City,442
f70315a6-256a-4f45-91c2-57390edadf54,36,Tactical Shift,3749522,2003/2004,Premier League,Arsenal,442
0c179387-d664-4dd1-844c-0a87cf6fef4b,36,Tactical Shift,3749590,2003/2004,Premier League,Arsenal,3412
97e816fd-5bf8-4348-9d7b-78d95b8031d0,36,Tactical Shift,303548,2019/2020,La Liga,Barcelona,433
0603e956-98a8-481f-9f7e-d66025780cad,35,Starting XI,3749590,2003/2004,Premier League,Leicester City,442
b26f58cd-c8f5-488d-ae39-c07af66b2956,36,Tactical Shift,3749465,2003/2004,Premier League,Arsenal,433
c36b2163-9e36-426f-8397-675b557c0474,35,Starting XI,16275,2018/2019,La Liga,Deportivo Alavés,343
ff33f7e5-f417-4731-9e74-8d4ec249de56,36,Tactical Shift,3749079,2003/2004,Premier League,Chelsea,442
c0c42505-3aea-4de5-b24d-073d382cf91b,35,Starting XI,16023,2018/2019,La Liga,Barcelona,433
3e8f75bc-1699-458c-950d-544804bfbf8c,35,Starting XI,3749108,2003/2004,Premier League,Arsenal,442
7ef22c88-4464-4cfa-89fd-ab9456c1384c,36,Tactical Shift,3773415,2020/2021,La Liga,Barcelona,433
5bad6c21-0727-440c-b112-2a1b8b9ee9ec,36,Tactical Shift,303524,2019/2020,La Liga,Barcelona,433
ff411f4f-1b3b-4d85-b5ae-5ad69a78e767,35,Starting XI,303517,2019/2020,La Liga,Barcelona,433
34ce2e0e-d730-4995-b34d-7fb972defd13,35,Starting XI,16109,2018/2019,La Liga,Celta Vigo,442
3759f282-67be-42cb-8d36-f713b727f714,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,4231
21e8b625-3428-41c9-9a23-123097f14b5e,35,Starting XI,3773565,2020/2021,La Liga,Granada,4231
3a58c017-41d1-4316-87f5-e7d1ff7a3a8a,36,Tactical Shift,303516,2019/2020,La Liga,Celta Vigo,3421
91d81cb6-dabb-4360-a1ce-502e5235406c,36,Tactical Shift,303600,2019/2020,La Liga,Barcelona,433
ddb71dff-d3e6-4737-a19f-cf815d36b2e1,36,Tactical Shift,303596,2019/2020,La Liga,Barcelona,433
2f5fae8c-fc9b-4319-914a-884e71023c3b,35,Starting XI,3773386,2020/2021,La Liga,Barcelona,4231
d5df1394-b93a-4ec6-838b-4e4ad0910d99,36,Tactical Shift,3749493,2003/2004,Premier League,Everton,4231
5938b54f-64d3-4636-b2f7-e63d3d92ab1b,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,352
cb9f83ef-1ca2-4d43-951a-1af7b4127cce,36,Tactical Shift,303430,2019/2020,La Liga,Barcelona,433
7b7c29be-25a9-452b-8c28-cd51080003c1,35,Starting XI,3749296,2003/2004,Premier League,Arsenal,442
4b75abec-7e9b-4dfd-a884-3e247844a09c,35,Starting XI,3773403,2020/2021,La Liga,Barcelona,4231
ce900143-6f72-462f-b5f7-cf8dd6b987bb,35,Starting XI,16289,2018/2019,La Liga,Levante UD,4141
fe031f44-e539-4a97-82d3-0bf85d991801,35,Starting XI,3773523,2020/2021,La Liga,Real Sociedad,433
53fa9c1e-dd11-45c3-bfcb-206908a631e4,35,Starting XI,3773523,2020/2021,La Liga,Barcelona,4231
2cd6b101-c705-4392-bbeb-4b6a1e34da49,36,Tactical Shift,3749276,2003/2004,Premier League,Arsenal,352
a3370972-674c-47f2-b451-f49a8283648e,36,Tactical Shift,3749079,2003/2004,Premier League,Chelsea,442
eca6a030-6ca1-40f8-a7cc-abcb0306e5f8,35,Starting XI,303516,2019/2020,La Liga,Celta Vigo,352
745ef8bb-3a10-4a7c-ac36-1334e8df2d28,35,Starting XI,303731,2019/2020,La Liga,Eibar,4231
93b01426-9486-45fd-8dee-f5023d028680,36,Tactical Shift,303504,2019/2020,La Liga,Barcelona,4231
a02bd210-88fa-46f7-bafb-9702b9ca63da,35,Starting XI,16196,2018/2019,La Liga,Real Madrid,433
4e3614ff-d205-4ecc-863e-1e612f5394be,36,Tactical Shift,303634,2019/2020,La Liga,Osasuna,3511
5d11c5ee-d770-4309-814f-85461a552cec,35,Starting XI,3749631,2003/2004,Premier League,Southampton,442
a306772c-f64e-411e-828e-eee2d194b501,35,Starting XI,16205,2018/2019,La Liga,Barcelona,433
81542f48-018b-4953-bf49-ea96f48d2dd3,36,Tactical Shift,303377,2019/2020,La Liga,Barcelona,41212
37358f6f-00e7-45a9-be04-c5c42b521005,35,Starting XI,3749454,2003/2004,Premier League,Arsenal,442
280436a1-1b6c-49b8-b8e2-cf820b6239da,35,Starting XI,3749454,2003/2004,Premier League,Manchester City,442
ef0f5553-498a-44ce-8dc8-5a6a7a2c7b1e,36,Tactical Shift,16086,2018/2019,La Liga,Barcelona,41221
59edca6d-1025-4bec-93a1-a802e905ee3b,36,Tactical Shift,303473,2019/2020,La Liga,Barcelona,433
e58f4c39-c023-4b4c-8232-8ed49301dc5f,35,Starting XI,3749296,2003/2004,Premier League,Portsmouth,442
8172f389-bbcf-4d68-8169-975249a62a80,36,Tactical Shift,16248,2018/2019,La Liga,Barcelona,433
a62f1449-6859-4d44-ae0a-b1f6e9ba2326,36,Tactical Shift,3773369,2020/2021,La Liga,Huesca,3511
1f8fa18f-63d5-4db4-a1da-172680bbd07b,36,Tactical Shift,15978,2018/2019,La Liga,Real Sociedad,442
adbf520d-fe67-4b5b-b17b-f9434f7312c9,35,Starting XI,16079,2018/2019,La Liga,Barcelona,4141
5324d5a2-9934-4671-a00b-f8077415f3b1,36,Tactical Shift,16095,2018/2019,La Liga,Levante UD,442
253f30f7-009b-4115-ad79-c2cad59244d4,35,Starting XI,303451,2019/2020,La Liga,Barcelona,433
a0b1d2b0-a39b-4ebb-ae00-193263704e9f,35,Starting XI,3773466,2020/2021,La Liga,Celta Vigo,352
b721672c-14e8-4275-a09d-520c50435908,35,Starting XI,3773597,2020/2021,La Liga,Real Sociedad,343
129dbbf1-1faf-48cd-a550-022a5154cb90,35,Starting XI,15978,2018/2019,La Liga,Barcelona,433
fd73027d-f6bc-43ff-8170-9f780e460114,36,Tactical Shift,3773477,2020/2021,La Liga,Real Betis,4231
4e9e6c47-779e-49ce-8098-e2e724f1e938,36,Tactical Shift,16205,2018/2019,La Liga,Barcelona,4231
844e050e-d680-4d7b-9732-8989badd8a33,35,Starting XI,303479,2019/2020,La Liga,Real Sociedad,4231
31f408d6-6b40-4580-87f4-0484c92d1ba3,35,Starting XI,3773593,2020/2021,La Liga,Villarreal,442
9ddcd4dc-2487-4230-b24a-d40cfbb65d58,36,Tactical Shift,303725,2019/2020,La Liga,Villarreal,4231
a7931c09-c8bd-4e81-bfa6-1fe96092ecdd,36,Tactical Shift,3749246,2003/2004,Premier League,Manchester United,4411
fc69953c-bada-4a0b-8c5b-c62a2fcda6ea,36,Tactical Shift,303487,2019/2020,La Liga,Barcelona,433
ebf5f44f-af32-46d5-98ad-0d40702de55d,36,Tactical Shift,15973,2018/2019,La Liga,Huesca,4411
da26ad05-7a0d-4248-9437-8a5c237a8409,36,Tactical Shift,303470,2019/2020,La Liga,Barcelona,433
69ba94b2-1ab5-4aa1-9fc6-d40792b6e078,36,Tactical Shift,3773661,2020/2021,La Liga,Barcelona,352
13384fd3-4b21-4af8-87ab-b4859ee020b6,36,Tactical Shift,16205,2018/2019,La Liga,Rayo Vallecano,4141
0d407d46-ea6d-4a9b-942a-34a502026690,36,Tactical Shift,3764440,2020/2021,La Liga,Barcelona,4231
e9cc1d3a-2f99-4818-95c9-282b6d27a179,36,Tactical Shift,16109,2018/2019,La Liga,Barcelona,433
1abe7dae-ad7e-4fef-a992-ac8aae991ffa,35,Starting XI,303610,2019/2020,La Liga,Granada,4231
0e973742-2c62-4e61-b7cb-6cb33bdefef0,36,Tactical Shift,16120,2018/2019,La Liga,Barcelona,41221
04184f8b-76b9-4602-9632-a7ab67fe01a5,36,Tactical Shift,3773369,2020/2021,La Liga,Huesca,3511
9445ae16-7c10-4b72-9f8d-681524423ddc,35,Starting XI,303610,2019/2020,La Liga,Barcelona,352
962371ae-3cbb-4a50-9379-c73b40ece1af,35,Starting XI,303517,2019/2020,La Liga,Deportivo Alavés,4411
022e15a0-57a7-4f15-ba4a-12c510d9e644,36,Tactical Shift,3773660,2020/2021,La Liga,Barcelona,4231
a0369479-df32-47a2-9098-a30006965168,36,Tactical Shift,16190,2018/2019,La Liga,Sevilla,42211
7dc754a0-2224-4aa5-9f9f-76d0dc2b91dd,36,Tactical Shift,16275,2018/2019,La Liga,Deportivo Alavés,433
ed34b3ee-c0d2-4ff9-a710-14ad3b2218ca,35,Starting XI,16289,2018/2019,La Liga,Barcelona,433
48754564-0777-4f89-82ee-7488434b64e8,36,Tactical Shift,16029,2018/2019,La Liga,Sevilla,32122
75741c19-1bb4-40b3-bede-5cc79f63204b,36,Tactical Shift,303715,2019/2020,La Liga,Barcelona,4231
d0cd5861-053a-4b15-a7bf-fd4248e2da9d,35,Starting XI,16317,2018/2019,La Liga,Eibar,442
1139c718-084e-426c-a3dd-a28d51bb851e,36,Tactical Shift,3773377,2020/2021,La Liga,Barcelona,4231
5a31a73b-1ddf-407e-9261-bd449192fd8a,35,Starting XI,3749552,2003/2004,Premier League,Manchester United,4321
7086e446-231d-4a93-98ef-b3c21a418931,36,Tactical Shift,3749117,2003/2004,Premier League,Arsenal,442
cf42b6a7-a944-4fe2-bb57-2f69aeb6f344,36,Tactical Shift,16073,2018/2019,La Liga,Barcelona,442
a3ae66ef-e23c-4048-9b73-1f9cebe69aa7,36,Tactical Shift,16248,2018/2019,La Liga,Atlético Madrid,41212
cf7e7256-4b7c-441d-8b29-4c5783a333c7,36,Tactical Shift,303516,2019/2020,La Liga,Celta Vigo,352
c1da157c-dac5-4cd6-8dd6-ca8e9e5eda9f,35,Starting XI,303487,2019/2020,La Liga,Barcelona,433
7b301987-e8f1-42c7-80c0-ffe8f2e8eafb,35,Starting XI,303473,2019/2020,La Liga,Barcelona,433
f938c9cd-6f51-4b2a-be0e-bc145f468d5e,36,Tactical Shift,15946,2018/2019,La Liga,Barcelona,433
a0f123fa-13da-412e-b9d8-69d35a777306,35,Starting XI,303696,2019/2020,La Liga,Atlético Madrid,442
10c5ce5a-123a-4b6a-931a-694b70377b2a,36,Tactical Shift,16205,2018/2019,La Liga,Barcelona,442
651e1a7a-e5fa-4f52-8f80-e846bce44c23,35,Starting XI,303715,2019/2020,La Liga,Barcelona,4231
e161549e-b9ad-4d79-b84d-fec490c51b39,35,Starting XI,303715,2019/2020,La Liga,Leganés,343
5575a4ef-f319-4e42-8b9a-69a2d190df13,35,Starting XI,303666,2019/2020,La Liga,Barcelona,433
1ffa29a1-9266-4b1d-99cb-a87c0ac1341c,36,Tactical Shift,3773660,2020/2021,La Liga,Barcelona,343
05754365-5e2f-44ba-b9fd-59eae635db02,35,Starting XI,303532,2019/2020,La Liga,Barcelona,433
08ae18b0-a612-47a8-ac5d-eaa620d223b5,36,Tactical Shift,303504,2019/2020,La Liga,Barcelona,433
17dd1acc-a112-4542-8397-80f5610bd5eb,36,Tactical Shift,303634,2019/2020,La Liga,Barcelona,433
eb8206a3-824f-430e-ac35-0d4704f59da6,36,Tactical Shift,15956,2018/2019,La Liga,Barcelona,442
59f95c8d-ccab-47a9-abb7-decd51fb765e,36,Tactical Shift,3773661,2020/2021,La Liga,Barcelona,352
7244b52b-51c9-4563-8446-5082da544a7d,35,Starting XI,3749431,2003/2004,Premier League,Arsenal,442
59764e6a-5b56-4d33-a2a4-3ff2a738a1bd,35,Starting XI,3773477,2020/2021,La Liga,Barcelona,442
cb92c788-4f10-4cce-8e50-ed4bb9a4bc1e,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,352
94823405-febc-413b-aaa2-e39a53d357d3,35,Starting XI,16029,2018/2019,La Liga,Barcelona,433
4e2dcb1c-6012-4d4b-809e-48ba69b14e52,35,Starting XI,303524,2019/2020,La Liga,Barcelona,433
46fdfc27-09bf-4944-9fe0-20bb8f0a40dd,36,Tactical Shift,3773585,2020/2021,La Liga,Barcelona,352
34cff756-a233-4913-b521-0db28e99e584,36,Tactical Shift,3773474,2020/2021,La Liga,Barcelona,433
f16615a3-c65b-4761-b0cf-f51ce4ea6677,35,Starting XI,16190,2018/2019,La Liga,Sevilla,42211
5e931866-97f0-49dd-b92a-7991975c0933,36,Tactical Shift,3749462,2003/2004,Premier League,Arsenal,433
8175825a-bc74-43b9-b690-f6167b00bac6,36,Tactical Shift,3773552,2020/2021,La Liga,Barcelona,433
57487276-062a-4520-bb92-e6cec0b1ab9a,35,Starting XI,3749453,2003/2004,Premier League,Arsenal,442
a5f2213a-f0dd-4bb5-9c9e-f0a5ddd54b09,35,Starting XI,3773625,2020/2021,La Liga,Sevilla,4231
0aab7963-b891-4fbd-9749-12728356a652,35,Starting XI,303700,2019/2020,La Liga,Barcelona,433
49a7609a-6d96-4f5f-8a71-b40ef5fe70c9,36,Tactical Shift,3749493,2003/2004,Premier League,Arsenal,442
475f697d-0c3d-4d61-ac0b-1203d1a27a71,35,Starting XI,3773660,2020/2021,La Liga,Barcelona,4231
33ff4235-1563-465a-a638-f6c1a6e3f0b0,36,Tactical Shift,303652,2019/2020,La Liga,Espanyol,442
4294e30a-3323-40ae-bf6b-d15fad190978,36,Tactical Shift,16095,2018/2019,La Liga,Barcelona,3511
4d68a035-6d2b-45b2-9e63-abaec8918b08,36,Tactical Shift,3749274,2003/2004,Premier League,Arsenal,442
01e72363-a52a-4bf7-beda-505fc8f2f8ac,35,Starting XI,16265,2018/2019,La Liga,Real Sociedad,433
56f08d61-8019-4066-9dc0-7c1c8ed66c01,36,Tactical Shift,16010,2018/2019,La Liga,Barcelona,4231
40d68363-a5b2-42b1-b9bd-d8e7c19ad977,35,Starting XI,3773593,2020/2021,La Liga,Barcelona,4231
7c70200a-fef9-43b2-8b59-e4bbb3d02ec6,36,Tactical Shift,3773597,2020/2021,La Liga,Barcelona,3421
56387d40-ec2a-4f07-b38c-4ba4f8a482e8,36,Tactical Shift,16120,2018/2019,La Liga,Getafe,4222
3a81fec3-363d-4fda-9f6e-83df5969a6cc,36,Tactical Shift,303479,2019/2020,La Liga,Barcelona,451
6483008d-db53-4bfa-991c-29a23948560c,35,Starting XI,3749133,2003/2004,Premier League,Arsenal,442
f99d24e5-7b0d-43b4-82b7-67cb639c5b63,35,Starting XI,3749233,2003/2004,Premier League,Arsenal,442
5485c101-4dd7-4d32-a873-21e61b796c99,35,Starting XI,3749133,2003/2004,Premier League,Aston Villa,442
89af0e83-2fd9-4802-a356-b4928c3b4ab9,35,Starting XI,3773660,2020/2021,La Liga,Levante UD,442
cfa1328b-a3be-4bec-b717-9aa1f2ee25f9,36,Tactical Shift,303421,2019/2020,La Liga,Deportivo Alavés,4141
b2d99be6-06b0-47f3-a456-3f50af73219a,35,Starting XI,303524,2019/2020,La Liga,Atlético Madrid,442
eed6b579-77dd-4378-904b-9cd1758af124,35,Starting XI,3773585,2020/2021,La Liga,Real Madrid,433
9c91c56c-c645-434a-8211-4bc5edbd6201,36,Tactical Shift,303615,2019/2020,La Liga,Espanyol,352
35e4c279-bc39-4adc-9bf0-664b5f7a9b8e,35,Starting XI,303470,2019/2020,La Liga,Barcelona,442
63db0f97-d340-4fd3-bafa-e62f341cc0af,35,Starting XI,303470,2019/2020,La Liga,Real Madrid,4141
c51375e2-1c7c-4bd0-81ec-d47771f684f4,35,Starting XI,3773689,2020/2021,La Liga,Barcelona,352
8dcd2017-1a52-4fb6-b106-19245969cb0b,36,Tactical Shift,3773597,2020/2021,La Liga,Real Sociedad,343
91d0dad0-46d2-4dcd-9859-568db77c58b4,35,Starting XI,3773625,2020/2021,La Liga,Barcelona,352
e1b891f7-79d3-4672-8512-0bb427b96bd6,36,Tactical Shift,3764440,2020/2021,La Liga,Elche,343
52bc10ee-ad72-44b1-97e1-8be0b85a5f88,36,Tactical Shift,16109,2018/2019,La Liga,Celta Vigo,4231
942285fd-743d-4e41-8f4d-f6ec94b01303,36,Tactical Shift,16215,2018/2019,La Liga,Real Betis,3412
8ef5cdf0-6339-464a-b4ba-b899bfc7773e,36,Tactical Shift,3749192,2003/2004,Premier League,Fulham,4231
f619e4de-999a-4d66-abe1-9f4a2d58797d,36,Tactical Shift,3773386,2020/2021,La Liga,Barcelona,4231
67802f8e-ceca-4b26-896e-bbb37ed12fea,36,Tactical Shift,3749296,2003/2004,Premier League,Arsenal,442
527bfacc-ee8f-4720-b7c2-4e7e04910871,35,Starting XI,3773695,2020/2021,La Liga,Valencia,352
f77e84dd-7ccd-447b-aec1-860f702644b3,35,Starting XI,303479,2019/2020,La Liga,Barcelona,433
dd909b27-ce3f-4782-bd76-c6b9a1f2139d,36,Tactical Shift,303652,2019/2020,La Liga,Barcelona,4411
9815d71d-139d-430d-9c7a-5260db57773f,35,Starting XI,3749493,2003/2004,Premier League,Everton,442
d9e1c673-f629-4a1e-926c-3c85cf9ad829,36,Tactical Shift,3749453,2003/2004,Premier League,Arsenal,442
d78142c2-54c8-48fd-8346-67ab75d01a5e,35,Starting XI,3749493,2003/2004,Premier League,Arsenal,442
42ac0c71-9115-43f3-803e-28e2a81c4f42,35,Starting XI,3773387,2020/2021,La Liga,Barcelona,352
84ed3498-b0c6-4875-82bc-b64798bc9c2f,36,Tactical Shift,3773689,2020/2021,La Liga,Barcelona,352
9abef9be-db2a-4ad6-ba06-0e0578b7a1a6,35,Starting XI,3773661,2020/2021,La Liga,Getafe,433
bfce8fd4-6bc6-43a3-9522-f306a21842af,35,Starting XI,3749310,2003/2004,Premier League,Arsenal,442
cdf7db65-c66a-4236-babc-410913c5bcb0,36,Tactical Shift,3773665,2020/2021,La Liga,Barcelona,433
a9a73773-e57d-4166-a7fd-6b365bef2455,36,Tactical Shift,3749358,2003/2004,Premier League,Middlesbrough,442
9c325dc1-1368-43b8-b8ae-48718e286d10,35,Starting XI,3749522,2003/2004,Premier League,Arsenal,442
98e3d63a-e3f9-4fc0-bab6-f10937a15450,36,Tactical Shift,3773415,2020/2021,La Liga,Barcelona,433
cf4a3e17-2ca9-4158-8c8b-8bcf5b60c339,35,Starting XI,3749153,2003/2004,Premier League,Arsenal,442
23f25cb1-2bfd-4021-9b5d-d27484142163,35,Starting XI,16231,2018/2019,La Liga,Espanyol,352
67f87bcf-080c-4555-9b14-7bc3938578fa,35,Starting XI,3749108,2003/2004,Premier League,Aston Villa,4141
898e2fe4-cac9-4112-baea-c88246959702,35,Starting XI,3749068,2003/2004,Premier League,Tottenham Hotspur,442
7c79f196-ddf6-45fe-bcc2-4cd1a26c0f9d,35,Starting XI,3749310,2003/2004,Premier League,Southampton,442
0baf35ad-a6da-4e97-980e-fede7010e54f,35,Starting XI,3749462,2003/2004,Premier League,Birmingham City,451
bd8b3e91-2d88-4e44-9683-f7452419c37a,35,Starting XI,3749462,2003/2004,Premier League,Arsenal,442
a4568b82-f784-41d1-b416-eb824a426a15,35,Starting XI,16275,2018/2019,La Liga,Barcelona,433
3342dc98-3020-4680-b48b-65e59c5eb3bd,35,Starting XI,3749590,2003/2004,Premier League,Arsenal,442
90f4cb3a-7815-45b4-b5fe-af9c83fdc8c4,35,Starting XI,3749642,2003/2004,Premier League,Arsenal,442
4b714d09-0969-4929-b32d-d84436c940f0,35,Starting XI,3749431,2003/2004,Premier League,Newcastle United,442
0f7899bf-6895-4953-974d-cdbc06d04fd5,35,Starting XI,3773665,2020/2021,La Liga,Osasuna,442
d8b0d82b-3b9c-4124-9115-13774702723b,36,Tactical Shift,3773466,2020/2021,La Liga,Barcelona,4231
c5ba9327-71f6-4d86-8c59-b456d8bc9c66,35,Starting XI,3749552,2003/2004,Premier League,Arsenal,442
cd1fb6dc-eaf4-4d91-b5f7-fadd248ce581,35,Starting XI,3749465,2003/2004,Premier League,Arsenal,442
b2e91b28-2750-4961-acaf-8989085505bb,36,Tactical Shift,303504,2019/2020,La Liga,Levante UD,442
12be4231-3122-485c-81f6-f119c0973c7a,35,Starting XI,15998,2018/2019,La Liga,Barcelona,41221
30fc6c07-f0ea-48f6-b8c4-3b385b529073,35,Starting XI,15998,2018/2019,La Liga,Leganés,32221
7014799b-feb4-4463-940d-093225d7d618,35,Starting XI,16136,2018/2019,La Liga,Leganés,343
5873e30b-7fb1-4c0d-9ba8-aa0f9d72f00a,36,Tactical Shift,16196,2018/2019,La Liga,Barcelona,433
bb1a30c7-8dc2-41c9-a2b4-9c02b6c5c183,35,Starting XI,3773695,2020/2021,La Liga,Barcelona,352
6510c179-d5cc-4557-a466-ed98311d9654,35,Starting XI,16136,2018/2019,La Liga,Barcelona,433
05ddae35-6738-4e9f-82d6-3818d157d431,35,Starting XI,3773672,2020/2021,La Liga,Sevilla,433
e0ed83ba-c4bf-4989-97b0-f2f44ae91183,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,352
bc7df3de-6219-4c49-8208-9e7cfb820ad2,35,Starting XI,303516,2019/2020,La Liga,Barcelona,433
b78a40c7-b389-424d-ace1-9d626f4f0d4e,35,Starting XI,303596,2019/2020,La Liga,Barcelona,433
05161837-d037-455d-9f75-be585e872db5,36,Tactical Shift,3749346,2003/2004,Premier League,Arsenal,442
8e52d9b2-ea2a-4f4a-bd85-7600fa8d60e6,35,Starting XI,3773597,2020/2021,La Liga,Barcelona,3421
5502a5d6-4af6-46bb-82be-a3df26d2a03e,36,Tactical Shift,303610,2019/2020,La Liga,Granada,4411
529381d2-1f1b-42cd-abcf-b10737331679,36,Tactical Shift,303674,2019/2020,La Liga,Sevilla,433
ccc71049-23cd-4d99-8118-1eb984db2cf9,35,Starting XI,3749528,2003/2004,Premier League,Arsenal,442
eb5c3a04-1d28-4383-bc54-16a51963e104,35,Starting XI,3773466,2020/2021,La Liga,Barcelona,4231
af62529a-c9d9-4beb-a7f1-fba8e2848062,35,Starting XI,3773689,2020/2021,La Liga,Villarreal,442
d5251d01-165a-4edd-8ed2-f4e6d1ce60ca,35,Starting XI,303377,2019/2020,La Liga,Getafe,442
b07f48fa-2338-4def-b4a3-0a45ec334cbb,36,Tactical Shift,16131,2018/2019,La Liga,Barcelona,442
839bba9f-8750-4c57-91b2-337311594de9,36,Tactical Shift,3773497,2020/2021,La Liga,Barcelona,352
12b32783-76c1-4660-8725-b5a5837fe196,36,Tactical Shift,303634,2019/2020,La Liga,Osasuna,352
d00c7432-5431-4736-bc4e-083f031864d8,35,Starting XI,303707,2019/2020,La Liga,Real Betis,4141
97cfaafe-5c2f-4314-b8e1-a7e2ca7c630b,36,Tactical Shift,16248,2018/2019,La Liga,Atlético Madrid,41212
cf04d983-a2eb-4590-8415-de7c9f61c4b7,35,Starting XI,303682,2019/2020,La Liga,Barcelona,433
3d5efc20-5d76-44e8-b38f-30cdd882aa57,35,Starting XI,3773403,2020/2021,La Liga,Athletic Club,442
ed1e95e8-0fd1-4de6-8643-a5ef9ea53716,36,Tactical Shift,16157,2018/2019,La Liga,Valencia,442
7adb3ff8-7a3f-4690-a763-5956e1e97c73,35,Starting XI,3749360,2003/2004,Premier League,Blackburn Rovers,442
d95db188-6035-4c33-ba00-bdc0b2bc64a7,36,Tactical Shift,3773377,2020/2021,La Liga,Barcelona,343
13b84daa-a740-4f34-a638-a0ebf7cbe235,36,Tactical Shift,16131,2018/2019,La Liga,Eibar,4231
b6dbf164-5f6d-4c5a-9fd7-90e06f17ecbc,35,Starting XI,3749360,2003/2004,Premier League,Arsenal,442
c49b57c0-8b25-4183-acd7-b13a52464607,35,Starting XI,15978,2018/2019,La Liga,Real Sociedad,442
84be927f-8163-49c5-a804-d1b3a0bf7505,36,Tactical Shift,16265,2018/2019,La Liga,Barcelona,433
73d7b5c6-2186-40aa-b904-c9b7bfb31670,35,Starting XI,16205,2018/2019,La Liga,Rayo Vallecano,343
75d87558-c436-4e5f-abe5-1f2ce1be12b1,35,Starting XI,3773526,2020/2021,La Liga,Deportivo Alavés,442
4ae13b27-825c-4bfc-8139-bb3aa3a969d5,35,Starting XI,3773526,2020/2021,La Liga,Barcelona,433
3a82db29-a650-4e8f-a106-64d6e85f06d2,36,Tactical Shift,3749196,2003/2004,Premier League,Arsenal,442
9740c515-1b3f-4a66-a767-f386b6354f33,35,Starting XI,3773656,2020/2021,La Liga,Barcelona,4231
ce6e38f2-c6f9-490f-87a5-9d30edc42df3,35,Starting XI,303652,2019/2020,La Liga,Barcelona,433
63776c00-b073-4750-a6ff-18bd06ab0f97,36,Tactical Shift,15986,2018/2019,La Liga,Girona,352
23689e23-866e-4f5b-b534-3c5aae76fa56,36,Tactical Shift,3749310,2003/2004,Premier League,Southampton,442
95b52782-0c0c-41f4-acdb-b9c77845540d,36,Tactical Shift,3773466,2020/2021,La Liga,Celta Vigo,4231
1c8bc269-5354-4e25-bbc9-0f010cb1ea53,36,Tactical Shift,3749465,2003/2004,Premier League,Arsenal,442
7ed7116f-87de-456c-93cc-0c7c30698de1,35,Starting XI,3773552,2020/2021,La Liga,Huesca,433
b634e2ba-8644-4ab4-abef-749ccc2ee47e,35,Starting XI,16131,2018/2019,La Liga,Barcelona,433
9be325cf-e09d-4580-a709-1ab74dedfab6,36,Tactical Shift,3749590,2003/2004,Premier League,Leicester City,442
e286432d-fc2e-4437-9167-bfd5dbe30be4,36,Tactical Shift,303680,2019/2020,La Liga,Barcelona,442
7aee1529-ec45-4df3-8e90-7305381f119e,35,Starting XI,16157,2018/2019,La Liga,Valencia,442
3c865809-9f13-49cd-bebd-d8a011b09f9d,36,Tactical Shift,3773477,2020/2021,La Liga,Barcelona,442
619d49a7-6fea-401e-9539-2d3c9ce5f0ec,35,Starting XI,16317,2018/2019,La Liga,Barcelona,433
63171ef3-349f-47cd-b6ec-f50f8b92368d,36,Tactical Shift,15978,2018/2019,La Liga,Barcelona,433
43254c3b-230e-4273-bb50-2641dbdbba88,36,Tactical Shift,303487,2019/2020,La Liga,Barcelona,433
50cbacec-e4b4-4df3-bb5d-94c211fbd333,36,Tactical Shift,16231,2018/2019,La Liga,Barcelona,433
a950af48-8f29-480a-874a-acf74f6da9a6,35,Starting XI,3749253,2003/2004,Premier League,Liverpool,442
9f6e2ecf-6685-45df-a62e-c2db3090f6c1,35,Starting XI,15946,2018/2019,La Liga,Barcelona,442
aa63b779-ae87-4cf1-8cdf-5c98c365e60c,36,Tactical Shift,3773369,2020/2021,La Liga,Huesca,3511
0af194ba-5206-40b2-a5e9-3353177eefc3,35,Starting XI,3773497,2020/2021,La Liga,Real Madrid,4141
190fa39c-8ca4-4a40-84d9-61ef764c2df3,36,Tactical Shift,3749462,2003/2004,Premier League,Arsenal,433
