event_id,id,name,match_id,season,competition,team,player,deflection,offensive,save
37bc2bd3-6581-4efb-870d-0a4f8a635366,6,Block,303680,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
1cc9d1f5-744a-4b15-b7b7-6c9d87539e43,6,Block,303516,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
8614f23d-63b0-4821-b583-c960085c159e,6,Block,3749528,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,False
d0802bbf-99ed-4210-92e6-07701370193a,6,Block,3749454,2003/2004,Premier League,Manchester City,David Sommeil,False,False,False
b6b1f0b0-f8f4-4da7-a5ce-513002104106,6,Block,16248,2018/2019,La Liga,Barcelona,Clément Lenglet,False,False,False
dfdfcbf3-3bd6-4aef-86e4-2e0c489f02fd,6,Block,303516,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
58506f4f-4057-4974-8596-20bc1b44dc35,6,Block,3773547,2020/2021,La Liga,Osasuna,Jon Moncayola Tollar,False,False,False
280b989e-0b36-4738-af33-5d915ace7e57,6,Block,3764661,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
1df7ce19-2042-4074-bb6b-0d4cb959bbec,6,Block,3749346,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False,False
3cec376a-bcd9-4d64-80ab-2de7f67f142c,6,Block,3749642,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,False
503bd4c0-81d2-4dff-9b34-33b9a630d332,6,Block,3749310,2003/2004,Premier League,Southampton,Chris Baird,False,False,False
4a566b07-ff80-4301-81d8-da1e6de73588,6,Block,303680,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
72aa9f86-4447-4014-bf0a-279e896f9c0b,6,Block,15973,2018/2019,La Liga,Huesca,Rúben Afonso Borges Semedo,False,False,False
ffb268de-e20d-48ec-84eb-e995adfacfbf,6,Block,3773585,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
60c5206e-769a-4d14-9f34-e38562383da1,6,Block,16029,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
6bdf4e75-6d2a-4159-a66e-6b8dbaf1ff67,6,Block,16275,2018/2019,La Liga,Deportivo Alavés,Carlos Martín Vigaray,False,False,False
a1cccca8-e08c-46e8-a6ba-37e0c247f0b8,6,Block,16306,2018/2019,La Liga,Getafe,Dimitri Foulquier,False,False,False
5781ceb0-59ec-4a49-9a89-f60972d986a5,6,Block,3773586,2020/2021,La Liga,Granada,Germán Sánchez Barahona,False,False,False
9652bc8c-2935-4a84-94e9-fdd0f2e5c9a1,6,Block,303615,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
7fc9518d-ccf1-4436-b0c6-98e0464757c9,6,Block,3749528,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,False
df435722-9577-413c-be9a-f3bdeaaf6660,6,Block,3749526,2003/2004,Premier League,Charlton Athletic,Graham Stuart,False,False,False
bf4f77d6-8b1c-468d-9252-af42e2c6f341,6,Block,3773526,2020/2021,La Liga,Deportivo Alavés,Tomás Pina Isla,False,False,False
74316482-af9a-4979-a8fe-ca020b62f907,6,Block,303430,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
a80657d5-4b79-414a-a2f4-c4d927a56c95,6,Block,303421,2019/2020,La Liga,Deportivo Alavés,Adrián Marín Gómez,True,False,False
278e07e5-c37b-4235-8af5-d809d4312ab0,6,Block,3749590,2003/2004,Premier League,Leicester City,Andy Impey,False,False,False
6c2920e1-835c-407a-89be-ba7f37fd6f25,6,Block,16029,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
abbe8665-f80a-40ab-a726-4db9298c98ba,6,Block,3749310,2003/2004,Premier League,Southampton,David Prutton,False,False,False
f3402b87-2500-403c-bc3d-d71cf6788fad,6,Block,3773526,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,False,False,False
d35c0a14-a369-4754-b429-f590264bef14,6,Block,3749253,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False,False
7070b229-976b-4eee-8c9f-c6ce8c169c19,6,Block,3749431,2003/2004,Premier League,Newcastle United,Laurent Robert,False,False,False
6887ef54-999d-45f8-a401-81752a268478,6,Block,3773497,2020/2021,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,True,False
7eae82e6-9f07-4881-a974-7df63f0cd6e3,6,Block,3749068,2003/2004,Premier League,Tottenham Hotspur,Stephen Kelly,False,False,False
6a098beb-4e92-41b9-9361-c7ee54a265a6,6,Block,3773369,2020/2021,La Liga,Huesca,Mikel Rico Moreno,False,False,False
16ea9b52-c757-4317-96d9-96356de58be6,6,Block,15973,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
3039d934-9434-48b2-9075-5a79705b95a6,6,Block,16073,2018/2019,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez,False,False,False
6787bff7-ba27-4977-8f00-7e2bde2f98ab,6,Block,3773457,2020/2021,La Liga,Celta Vigo,Carlos Domínguez Cáceres,False,False,False
8a996ffb-d624-4379-ae2f-26ad371452f2,6,Block,3773587,2020/2021,La Liga,Getafe,Nemanja Maksimović,False,False,False
dca608ec-d556-42ce-b7f9-1cd32a270aca,6,Block,3749296,2003/2004,Premier League,Portsmouth,Sébastien Schemmel,False,False,False
8f7282d9-d818-4b2d-b7b8-ae7fea425518,6,Block,3749590,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
a726c0c0-4009-4609-af1b-70dfbbf75f14,6,Block,3773497,2020/2021,La Liga,Barcelona,Clément Lenglet,False,False,False
0a78e9f2-ab6c-471a-ba40-c7ca07bf74aa,6,Block,303715,2019/2020,La Liga,Leganés,Martin Braithwaite Christensen,False,False,False
0d82e2d9-b23e-4762-8b2d-edb5cf79d6f3,6,Block,16157,2018/2019,La Liga,Valencia,Antonio Latorre Grueso,False,False,False
1ba9b428-baf8-4501-9af7-d259dfdcd5f3,6,Block,3773523,2020/2021,La Liga,Barcelona,Antoine Griezmann,False,False,False
12d72e66-3c6b-4e68-85cf-efbc73b6578a,6,Block,303487,2019/2020,La Liga,Celta Vigo,Francisco José Beltrán Peinado,False,False,False
e79bdb47-5c92-417a-9132-a31e5d3e305c,6,Block,3749453,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,False
009a268b-420d-4bec-9800-22adfd471c9b,6,Block,3773526,2020/2021,La Liga,Deportivo Alavés,Luis Jesús Rioja González,False,False,False
af143403-a7bf-4651-858d-f046e9e1e42b,6,Block,3749465,2003/2004,Premier League,Blackburn Rovers,Tugay Kerimoğlu,False,False,False
a8b3ffb1-f07e-4f16-8991-ab2a8e8e3590,6,Block,303634,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
bd8f2da8-235d-40d9-9af3-5824c128afbb,6,Block,303615,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
a882fd9c-1254-4d02-822c-7685735bd068,6,Block,16073,2018/2019,La Liga,Atlético Madrid,Rodrigo Hernández Cascante,False,False,False
7fa0ad4f-c90c-40ea-9bc1-43784178b03a,6,Block,303725,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
deb4f8d4-08e4-4ffd-bc82-77ef62dc6305,6,Block,3749453,2003/2004,Premier League,Leeds United,Steven Caldwell,True,False,False
9a034944-14fd-463b-908b-80f021560d76,6,Block,3749453,2003/2004,Premier League,Leeds United,Dominic Matteo,False,False,False
e8b44104-425d-45a2-adcd-f3a15a61c4d1,6,Block,3773523,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,False
f4e9f88b-9a89-410e-8022-da3cfde38616,6,Block,15978,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
79b72623-1cc9-427f-96ad-33f4895e5829,6,Block,3773593,2020/2021,La Liga,Villarreal,Pau Francisco Torres,False,False,False
6850b07d-9b2c-4f95-843a-577236d35b15,6,Block,3749552,2003/2004,Premier League,Manchester United,John O''Shea,False,False,False
df799824-6c29-410b-bd39-0b0d7be93707,6,Block,3749068,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
a552566e-f5f4-48a6-84c3-f1b7f07ca53e,6,Block,303615,2019/2020,La Liga,Espanyol,Raúl de Tomás Gómez,False,False,False
f4876726-d5bc-42c3-9da6-3ab62d139892,6,Block,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Carl Cort,False,False,False
9aa244ae-cd88-4098-80fe-76ecce01f2d9,6,Block,3749296,2003/2004,Premier League,Portsmouth,Alexei Gennadyevich Smertin,False,False,False
2cfe1775-f5a5-4e0a-9e49-21672f1da6ac,6,Block,16289,2018/2019,La Liga,Levante UD,Jorge Andújar Moreno,False,False,False
1433a4e5-899e-41e5-b293-b0218fe7855b,6,Block,303725,2019/2020,La Liga,Villarreal,Raúl Albiol i Tortajada,False,False,False
c5c09cbd-16ac-41db-8506-f1d9552ed240,6,Block,303615,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
09a5c609-53f2-41d2-bea1-c2882169923c,6,Block,3773497,2020/2021,La Liga,Real Madrid,José Ignacio Fernández Iglesias,False,False,False
1a53fe24-0e08-45d2-b067-c87657e1639d,6,Block,3773552,2020/2021,La Liga,Barcelona,Miralem Pjanić,False,False,False
249e23d5-07d0-4070-8377-97051f0e02ec,6,Block,3749296,2003/2004,Premier League,Portsmouth,Alexei Gennadyevich Smertin,False,False,False
fe3031f6-710d-494d-923d-20de1079924d,6,Block,3773369,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,False,False
9624df74-1f8c-461d-b5ab-c8e17d39a901,6,Block,3773497,2020/2021,La Liga,Real Madrid,Luka Modrić,False,False,False
79a3882a-cf84-46eb-997f-ebd0a0469a37,6,Block,3773526,2020/2021,La Liga,Deportivo Alavés,Tomás Pina Isla,False,False,False
f400b4c7-bcfe-4ac2-bd5a-e8f188b9a344,6,Block,3773526,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
93e91de5-c0c0-4b7c-b89c-6a66bd0181d1,6,Block,3749253,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
a0c87ea9-db31-428e-ad6a-d13f7e8caa70,6,Block,3749153,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False,False
ec4c7872-5ead-4e27-9ed6-417c0167ad27,6,Block,16205,2018/2019,La Liga,Rayo Vallecano,Emiliano Daniel Velázquez Maldonado,False,False,False
36ff8996-63a1-49e5-b284-d4a605ef7c13,6,Block,16248,2018/2019,La Liga,Barcelona,Clément Lenglet,False,False,False
548bebe1-ad86-4295-bd79-bb7d867128d5,6,Block,3749526,2003/2004,Premier League,Charlton Athletic,Hermann Hreidarsson,False,False,False
caf9eef1-b3ee-4fb8-bc86-fc911c8a416c,6,Block,3773661,2020/2021,La Liga,Getafe,Amankwaa Akurugu,False,False,False
9f96733e-f286-4161-a653-a863c4dfb010,6,Block,3749493,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,False
4f1623c1-768c-46b5-949e-65cc32a746e8,6,Block,3749526,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,False
8d919d22-d990-43a0-9fd8-0410ceba47b3,6,Block,303470,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
ff69b8d8-2b2f-40dc-9ec8-c2d202b1ce47,6,Block,3773523,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,False,False
1e9d94fc-71d4-4ba6-8c5c-736d91bd5cf0,6,Block,303610,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
1f285f1c-5d8b-4a47-a077-51c43fe7199f,6,Block,3749153,2003/2004,Premier League,Middlesbrough,Danny Mills,False,False,False
cfb3ddf6-fbeb-4c85-968f-3ab55c476518,6,Block,15973,2018/2019,La Liga,Huesca,Gonzalo Julián Melero Manzanares,False,False,False
bfa5be31-3848-456b-ad76-ee6176961aec,6,Block,303596,2019/2020,La Liga,Real Madrid,Daniel Carvajal Ramos,False,False,False
5d630c96-da35-405a-b135-a4f8e7dffd37,6,Block,3749153,2003/2004,Premier League,Middlesbrough,Dorival Guidoni Júnior,False,False,False
e5dd20b9-f123-4b4a-9aa5-aee42829c167,6,Block,16196,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
37e71dd0-ae81-4531-9718-2728542c7cf6,6,Block,3749493,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False,False
f933d6fb-0d97-4cda-b3dc-1d5429afc4e3,6,Block,3749153,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,False
d2200128-934b-40d0-a113-0dfc5c5a2d9c,6,Block,16196,2018/2019,La Liga,Real Madrid,Luka Modrić,False,False,False
5400734f-6686-4cdd-a985-4941ede8a1c1,6,Block,16173,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
f7b5293b-db95-4c5b-8eb9-6986d6f4927e,6,Block,3773497,2020/2021,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,False,False
c59012c9-7a5a-4622-9b80-2bc48b1fdd72,6,Block,3749590,2003/2004,Premier League,Leicester City,Steve Howey,False,False,False
aefc7458-615a-43e5-a6bc-da62238172c3,6,Block,16196,2018/2019,La Liga,Barcelona,Clément Lenglet,False,False,False
1c93c418-01e7-4ca4-8e9e-f5e7aee71c57,6,Block,16157,2018/2019,La Liga,Valencia,Kevin Gameiro,False,False,False
2e0e86fe-b751-4331-8ef1-6a70d9ff8b25,6,Block,3749192,2003/2004,Premier League,Fulham,Jérôme Bonnissel,False,False,False
11f7fda0-fae7-43ce-927e-b8171a893051,6,Block,3773597,2020/2021,La Liga,Barcelona,Sergino Dest,False,False,False
c4084328-6b73-484d-a5d8-999e6e0632cb,6,Block,15973,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
ea008c96-a3f5-4cfd-ae59-19f4cf667977,6,Block,3749453,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,False
8a6d2869-19bf-4e68-89f0-ec944800f0a4,6,Block,3749153,2003/2004,Premier League,Arsenal,Robert Pirès,False,True,False
3e0b14f2-c97d-4f1d-aab3-edc5a66c3dc7,6,Block,3749276,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,False
81d86c4f-0b0d-4beb-88bd-c4b4008de2ce,6,Block,303470,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
77181c9d-b718-415e-9d5e-0e09864f3f2b,6,Block,303504,2019/2020,La Liga,Levante UD,Jorge Miramón Santagertrudis,False,False,True
e715bfc3-6257-4c2d-94ff-6e1a57fb777a,6,Block,16173,2018/2019,La Liga,Athletic Club,Iñaki Williams Arthuer,False,False,False
1c49224b-ce09-406f-aa79-e3c97683a851,6,Block,16157,2018/2019,La Liga,Valencia,Kevin Gameiro,False,False,False
5ee78ef6-9976-4a84-8332-d736e00cae61,6,Block,15956,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
01cef8eb-de0c-43ac-b787-b3f4bc506cae,6,Block,3773428,2020/2021,La Liga,Cádiz,Pedro Alcalá Guirado,False,False,False
4798aea2-9ad6-4e69-b78f-1102ef0786d3,6,Block,3749448,2003/2004,Premier League,Liverpool,John Arne Semundseth Riise,False,False,False
755766db-6653-42b4-8ed9-e1ebfef55c76,6,Block,15956,2018/2019,La Liga,Real Valladolid,Sergio Gontán Gallardo,False,False,False
85a19988-b0dc-4ae4-94ef-9e2cf90c73f5,6,Block,303610,2019/2020,La Liga,Granada,Álvaro Vadillo Cifuentes,False,False,False
4c3df4d6-a545-4796-bc46-2c853c30e038,6,Block,3749253,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,False
db536188-cf9d-47c6-8954-027849ed9d94,6,Block,16240,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,True,False,False
01013e22-3f63-4642-a9a5-84b4130af408,6,Block,3773586,2020/2021,La Liga,Granada,Dimitri Foulquier,False,False,False
9bfb50ff-08bd-456a-8949-7fe040babc57,6,Block,3773428,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
58a484ba-1e0d-40fc-82e2-aaa5df848ea5,6,Block,303400,2019/2020,La Liga,Valencia,Carlos Soler Barragán,False,False,False
5791fd07-0497-4cf0-8c2b-a855d169a14e,6,Block,15946,2018/2019,La Liga,Deportivo Alavés,Ibai Gómez Pérez,False,False,False
31d88039-b02e-4f79-a603-b12977ec1273,6,Block,15986,2018/2019,La Liga,Girona,Pere Pons Riera,False,False,False
fa0ba07c-2395-43a0-9f69-07fdb54558fd,6,Block,3749642,2003/2004,Premier League,Charlton Athletic,Jonathan Fortune,False,False,False
ab238271-24e1-4b0f-a61e-db12fa23cdf4,6,Block,3749603,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False,False
66db6bed-05ed-417b-b16c-0ad15f1bac3c,6,Block,16317,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,False
16c73e85-84e9-424c-8e8c-861094ab5bdf,6,Block,3749522,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,False
30262fd6-419d-4b82-a8eb-138c7bc7538a,6,Block,3773377,2020/2021,La Liga,Valencia,Uroš Račić,False,False,False
dbb60e70-5690-4f0f-b130-4ac48f380cee,6,Block,16196,2018/2019,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,False,False,False
56ae2993-5df5-4653-bfce-28bf9ba275e5,6,Block,303700,2019/2020,La Liga,Eibar,José Ángel Valdés Díaz,False,False,False
4a26f78a-0ca0-49b8-85a1-aad3869ebdf6,6,Block,16131,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,False
2f5bc5f2-8c5c-4c4a-b5d9-98c0a246ead4,6,Block,3749603,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
75ed65e0-a233-46d6-8657-89c10af1f3be,6,Block,3749590,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,True,False,False
fb075dae-c04b-472e-af47-a73ed03059d0,6,Block,3749528,2003/2004,Premier League,Newcastle United,Craig Bellamy,False,False,False
3ec4aacd-e8d8-4c1c-bdb0-b5a76ceefd72,6,Block,3749346,2003/2004,Premier League,Leeds United,Zoumana Camara,False,False,False
1d552181-51f4-49e6-a7ae-59ee2b473e0b,6,Block,3749590,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False,False
719b9c43-0a1d-4e87-8795-1731c7541f1e,6,Block,3749528,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,False
9d339996-56ed-4760-ac80-5da23cfce2c9,6,Block,3749590,2003/2004,Premier League,Leicester City,Ben Thatcher,False,False,False
c6a637f1-77fd-4e28-89f5-7a880b741173,6,Block,303504,2019/2020,La Liga,Levante UD,Rúben Miguel Nunes Vezo,False,False,False
84a18ceb-e14e-4cab-89fb-91dc70bb3835,6,Block,3749453,2003/2004,Premier League,Leeds United,Ian Harte,False,False,False
a5a72a03-4662-4c37-8feb-5da4f759d8b7,6,Block,303421,2019/2020,La Liga,Deportivo Alavés,Pere Pons Riera,False,False,False
2df621c9-aab4-4bc5-a571-aba1f57f98f2,6,Block,3749453,2003/2004,Premier League,Leeds United,Dominic Matteo,False,False,False
221ccfb9-dd52-472a-9725-de79b1f6f3fc,6,Block,3749642,2003/2004,Premier League,Charlton Athletic,Carlton Cole Okirie,False,False,False
bad42196-024b-4f63-9891-d5fa44c86a5e,6,Block,3773656,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
a16c8604-5f80-4993-862c-932538aef110,6,Block,3749253,2003/2004,Premier League,Liverpool,El-Hadji Ousseynou Diouf,False,False,False
f4d61c62-22bd-4e6a-96e7-31b54396fb66,6,Block,16205,2018/2019,La Liga,Rayo Vallecano,Alejandro Moreno Lopera,False,False,False
41f82d5c-aeab-4ca5-83bf-2055ebcb490b,6,Block,303516,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
c029030a-eb46-4d23-9986-ce8f31a9ec7f,6,Block,3773656,2020/2021,La Liga,Atlético Madrid,Marcos Llorente Moreno,False,False,False
ad31aaea-e7b6-430a-a9f8-a484c030ea75,6,Block,3749196,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,False,False,False
9943213e-0108-4a38-8b06-51829913f892,6,Block,3749257,2003/2004,Premier League,Leicester City,James Scowcroft,False,False,False
41f1ecee-6df7-4d9d-bb8a-384c7b59473e,6,Block,303517,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
cf3a1ea1-1fef-40da-a1b6-938718abe3db,6,Block,15986,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,False
6d65a56b-a47b-4af7-a6be-6523df31d512,6,Block,3749310,2003/2004,Premier League,Southampton,Fitz Hall,False,False,False
310d15e1-97f1-4804-a371-ee7b2e5d0bf4,6,Block,3773387,2020/2021,La Liga,Barcelona,Clément Lenglet,False,False,False
b753c74b-36a2-4729-88fa-0b98e4f45457,6,Block,3749310,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,True,False
f38ad60a-bf37-41c5-9bb0-5cd62b33d6bf,6,Block,303473,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
785bebb2-19dd-45a5-834b-ac201916b061,6,Block,3773387,2020/2021,La Liga,Levante UD,Roger Martí Salvador,False,False,False
b976aa1f-627e-4621-a2c2-22828b3f9d01,6,Block,3773386,2020/2021,La Liga,Deportivo Alavés,Florian Grégoire Claude Lejeune,False,False,False
f66d3d82-ec39-49e9-94da-9defeebf6955,6,Block,3773656,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,False
b6794fb5-d953-4618-a137-766b83728c7d,6,Block,16029,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
0238c940-aa9e-45f9-9714-a2039a4af9c1,6,Block,3773661,2020/2021,La Liga,Getafe,Takefusa Kubo,False,False,False
900c97a8-4ea9-4617-8982-5bc969e83fca,6,Block,3749068,2003/2004,Premier League,Tottenham Hotspur,Ledley King,False,False,False
a22dfd5f-a355-4c33-9595-03b94b9871a1,6,Block,3773415,2020/2021,La Liga,Barcelona,Pedro González López,False,False,False
3cc42dc6-1351-482b-a67f-f90432f68d67,6,Block,3749276,2003/2004,Premier League,Chelsea,Wayne Bridge,False,False,False
28e969f5-8fad-49a4-8a87-f28aece04333,6,Block,3749310,2003/2004,Premier League,Southampton,Rory Delap,False,False,False
ad4e6877-866e-475c-bc0e-66c78d62bb24,6,Block,303473,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,False
560800c5-35ae-4cf2-be16-ba11913ad305,6,Block,3749434,2003/2004,Premier League,Birmingham City,David Dunn,False,False,False
d5ae6341-e67b-429a-8813-ed1ed50c7f11,6,Block,303600,2019/2020,La Liga,Real Valladolid,Federico Barba,False,False,False
bdb1b97f-0df1-4178-8533-95c47bbbb5b2,6,Block,3749434,2003/2004,Premier League,Arsenal,Gaël Clichy,False,False,False
b12302be-1b7a-4851-88cd-5aee89fdf727,6,Block,16317,2018/2019,La Liga,Eibar,Marc Cucurella Saseta,False,False,False
8e3ca39c-be19-454d-99d0-fce9ac1401a4,6,Block,303493,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
96fa2491-8599-4150-94be-9e89689ce0a0,6,Block,3773625,2020/2021,La Liga,Sevilla,Sergio Escudero Palomo,False,False,False
290df60a-cd34-4f2c-9c32-dd20a90b88b4,6,Block,3773625,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,False,False
f5d3d4a9-be87-41f3-878a-e002c9cb5995,6,Block,15978,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,False
fa96c20c-0c8b-4480-a833-6c4ae5f62cfc,6,Block,303451,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
a6d27055-6c9d-43b3-94fb-4171cfadf796,6,Block,3773571,2020/2021,La Liga,Real Valladolid,Javier Sánchez de Felipe,False,False,False
afe4aef2-4540-4886-82ee-677f8c3cd131,6,Block,3773660,2020/2021,La Liga,Levante UD,Daniel Gómez Alcón,False,False,False
760523ca-cc39-4bf6-a533-be9811490a91,6,Block,3773660,2020/2021,La Liga,Levante UD,Mickaël Malsa,False,False,False
20fe721f-fa84-453a-b0f3-4c3a3eedbb8d,6,Block,303473,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,False
cab471f4-ca9e-4cf4-a3f4-48a00cf3fedd,6,Block,303524,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
1ba71153-20dc-4974-86c4-b80961b6e6c8,6,Block,3749233,2003/2004,Premier League,Manchester City,Joey Barton,False,False,False
316fd769-4949-41ca-8385-76f1399f537d,6,Block,303680,2019/2020,La Liga,Real Valladolid,Javier Moyano Lujano,False,False,False
e6e7c768-0b15-4a9e-b074-535c718cfdbb,6,Block,15973,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti,False,False,False
50aee61d-7e13-4850-9cf7-233ba521d120,6,Block,303596,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,False,False
d054663c-c428-4783-a1c9-102a455cbb48,6,Block,303596,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,False,False,False
40b91d8c-94d1-4234-bcf7-c51f13456f4c,6,Block,303487,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,False
08ed7d11-270b-4167-8e34-cdfbd5c5f848,6,Block,3773665,2020/2021,La Liga,Osasuna,Enrique Barja Afonso,False,False,False
cf097242-a348-4ace-922f-81a29fa865db,6,Block,3749153,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,False
bedeaa37-2ce9-4b37-96d0-8e7e59640784,6,Block,303725,2019/2020,La Liga,Villarreal,Carlos Arturo Bacca Ahumada,False,False,False
2f6dde88-d988-4a10-85b7-65a11533c0d4,6,Block,303451,2019/2020,La Liga,Mallorca,Ante Budimir,False,False,False
882ca5af-14d3-4390-a166-6badae507cb5,6,Block,303451,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,False
782290d0-c898-41f8-8f99-10df44581f72,6,Block,16131,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,False
5c595869-4401-4e99-b58f-00cd09f68b67,6,Block,3773565,2020/2021,La Liga,Granada,Carlos Neva Tey,False,False,False
f20b942a-1d42-4b23-a804-2e3021325680,6,Block,3773428,2020/2021,La Liga,Cádiz,Rafael Jiménez Jarque,False,False,False
7b60a353-9a22-403f-af7b-5c23c8064f08,6,Block,303493,2019/2020,La Liga,Athletic Club,Unai Núñez Gestoso,False,False,False
55e0d801-4a39-473c-af28-551a06d7d6f4,6,Block,303731,2019/2020,La Liga,Eibar,Álvaro Tejero Sacristán,False,False,False
fbb1b744-e3c2-4903-8c50-fba817d063b4,6,Block,16190,2018/2019,La Liga,Sevilla,Jesús Navas González,False,False,False
0db6cd1e-2bc6-468a-a880-8b95282f8008,6,Block,303731,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,False
5ffbe589-9ae5-4d38-9eaa-29391463ddb2,6,Block,3773428,2020/2021,La Liga,Cádiz,Alejandro Fernández Iglesias,True,False,False
7c41d0db-65c3-4165-9acc-1b5d44538d3d,6,Block,16182,2018/2019,La Liga,Real Valladolid,Francisco José Olivas Alba,False,False,False
629779ee-9d89-476a-a3eb-3faaad227081,6,Block,303700,2019/2020,La Liga,Eibar,Pedro León Sánchez Gil,True,False,False
a77409a6-0426-4acc-8072-3badb53cea8d,6,Block,303700,2019/2020,La Liga,Eibar,Pedro León Sánchez Gil,False,False,False
