event_id,id,name,match_id,season,competition,team,player,statsbomb_xg,loc_x,loc_y,loc_z,follows_dribble,first_time,open_net,deflected,technique_id,technique_name,body_id,body_name,outcome_id,outcome_name
175aaa78-8204-4334-bac0-85ced7c38a4d,16,Shot,3749522,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,0.08716674,120.0,46.7,0.3,False,False,False,False,93,Normal,37,Head,98,Off T
dadcda05-3e3e-4786-ad29-d300db88efdb,16,Shot,3749642,2003/2004,Premier League,Arsenal,Ashley Cole,0.06819262,109.2,33.8,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
4e53e696-083f-4dbf-82dd-0b2353508a0b,16,Shot,16079,2018/2019,La Liga,Barcelona,Ousmane Dembélé,0.02872319,116.4,41.7,1.5,False,False,False,False,93,Normal,38,Left Foot,100,Saved
2b88907c-eb80-4782-88fa-1837baa9cbb6,16,Shot,15946,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,0.10534308,120.0,42.9,0.5,False,False,False,False,93,Normal,40,Right Foot,97,Goal
45c56822-39cd-4b54-9cf4-44c15e97cb72,16,Shot,16157,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.16006258,120.0,40.2,5.1,False,True,False,False,95,Volley,38,Left Foot,98,Off T
beea89ff-10e4-474e-a635-1d6d6de55dc7,16,Shot,3749068,2003/2004,Premier League,Tottenham Hotspur,Jamie Redknapp,0.024350597,117.1,36.7,0.3,False,True,False,False,93,Normal,40,Right Foot,100,Saved
a0c1acf1-3c56-4c0d-9459-e2158da67344,16,Shot,16248,2018/2019,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez,0.049884804,100.4,35.8,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
399e4add-86fe-4f16-b764-47178e080941,16,Shot,16317,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,0.0135365985,117.9,43.5,0.2,False,True,False,False,93,Normal,40,Right Foot,100,Saved
6b533e77-bda0-4a9f-afe8-77ca60dfcddc,16,Shot,16215,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.2215779,118.2,61.7,,False,False,True,False,93,Normal,38,Left Foot,101,Wayward
036ff28e-e895-4c56-b38a-5176eb0f6e33,16,Shot,3749522,2003/2004,Premier League,Arsenal,Thierry Henry,0.006921836,120.0,36.0,0.4,False,False,False,True,93,Normal,40,Right Foot,99,Post
022415ca-9219-4890-80f4-c5794e2dd8e6,16,Shot,3749246,2003/2004,Premier League,Arsenal,Dennis Bergkamp,0.010127371,105.2,24.0,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
348dcbf3-b602-4a8f-93d9-c4e8fd5f2273,16,Shot,16086,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,0.050434124,118.6,39.4,0.9,False,False,False,False,93,Normal,40,Right Foot,100,Saved
ed0bfebf-b739-4fcd-8c73-464a3c2372f2,16,Shot,3773372,2020/2021,La Liga,Barcelona,Antoine Griezmann,0.094216816,119.5,35.4,1.5,False,True,False,False,91,Half Volley,38,Left Foot,115,Saved Off Target
d15746d1-e7ff-41e6-9113-6f834cdfb9eb,16,Shot,303696,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,0.076706074,120.0,44.9,1.8,False,True,False,False,93,Normal,40,Right Foot,98,Off T
890b3e17-bc91-48b3-9f9f-aab69835e601,16,Shot,3773457,2020/2021,La Liga,Barcelona,Antoine Griezmann,0.03680788,120.0,54.0,0.2,False,False,False,False,93,Normal,37,Head,98,Off T
b7163b52-6a7a-4d5d-9747-392e4402b339,16,Shot,16086,2018/2019,La Liga,Espanyol,Óscar Esau Duarte Gaitán,0.08245883,119.0,42.9,1.1,False,False,False,False,93,Normal,37,Head,100,Saved
5912ee7f-3ab7-4ef8-9f90-5ccae96b3a83,16,Shot,3773415,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.064979635,120.0,46.2,3.6,False,False,False,False,93,Normal,37,Head,98,Off T
3dd197f4-24f6-406b-82a6-67aeb87680e8,16,Shot,16265,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,0.42404056,120.0,43.2,3.9,False,True,False,False,95,Volley,38,Left Foot,98,Off T
cc8544c2-279b-4b12-a3fd-edd6cffc26fb,16,Shot,3773457,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,0.090813234,120.0,49.3,0.4,False,True,False,False,93,Normal,38,Left Foot,98,Off T
91d8ac99-512d-49ee-b779-403db2666831,16,Shot,16056,2018/2019,La Liga,Real Betis,Lorenzo Jesús Morón García,0.048963465,117.7,36.6,0.9,False,False,False,False,93,Normal,40,Right Foot,100,Saved
4be2e58c-6cb2-43ec-b01d-7e671fb46f13,16,Shot,3749233,2003/2004,Premier League,Manchester City,Sylvain Distin,0.05061174,118.7,42.5,0.3,False,False,False,False,93,Normal,37,Head,100,Saved
6375abc7-3483-4b67-947d-6b04b080b083,16,Shot,3773387,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.08561085,120.0,45.0,0.0,False,False,False,False,93,Normal,38,Left Foot,98,Off T
a1d7807e-60e1-47fe-83da-e27f583078d8,16,Shot,303504,2019/2020,La Liga,Levante UD,José Ángel Gómez Campaña,0.050868876,120.0,31.7,3.0,False,False,False,False,93,Normal,37,Head,98,Off T
3b24413b-7d1c-4648-949e-42884020c858,16,Shot,3749454,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,0.053992644,118.5,43.6,2.3,False,False,False,False,93,Normal,40,Right Foot,100,Saved
e4e871b0-1521-4fa8-bc69-a8cbe223b1a5,16,Shot,3749403,2003/2004,Premier League,Arsenal,Robert Pirès,0.05959228,120.0,42.5,1.3,False,False,False,False,93,Normal,40,Right Foot,97,Goal
7639deb4-6a9e-43e8-9d90-b80a4910407a,16,Shot,16215,2018/2019,La Liga,Real Betis,Sergio Canales Madrazo,0.011927755,107.8,52.5,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
917f7332-95af-49a2-abc0-bc514d232a45,16,Shot,3749453,2003/2004,Premier League,Arsenal,Patrick Vieira,0.06707377,120.0,33.1,3.1,False,False,False,False,93,Normal,37,Head,98,Off T
85b924e6-ac54-4fc9-bb4f-240fd274f062,16,Shot,303596,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.07043945,120.0,44.8,6.1,False,True,False,False,93,Normal,40,Right Foot,98,Off T
51cf7a1b-1a3f-4754-95d9-5b1ab1bf69e1,16,Shot,16149,2018/2019,La Liga,Girona,Alejandro Granell Nogué,0.026189543,120.0,32.7,4.8,False,False,False,False,93,Normal,38,Left Foot,98,Off T
69a24cf3-17e8-4f6a-b9c6-8fdff2cdf5c7,16,Shot,3749108,2003/2004,Premier League,Arsenal,Thierry Henry,0.33139724,120.0,42.4,1.0,False,False,False,False,93,Normal,40,Right Foot,97,Goal
0f0d04a6-788e-45fc-98af-5860d2d617f3,16,Shot,3773672,2020/2021,La Liga,Sevilla,Jesús Joaquín Fernández Sáez de la Torre,0.0206557,120.0,45.6,1.6,False,False,False,False,93,Normal,40,Right Foot,98,Off T
69e16ef7-016d-46e4-999c-9ab0cc9467e9,16,Shot,303470,2019/2020,La Liga,Barcelona,Antoine Griezmann,0.3189691,120.0,36.3,4.0,False,True,False,False,93,Normal,38,Left Foot,98,Off T
9da2678a-3d85-4a14-bda3-2657500c6ab7,16,Shot,303680,2019/2020,La Liga,Real Valladolid,Enrique Pérez Muñoz,0.22786807,112.4,37.0,0.2,False,False,False,False,93,Normal,38,Left Foot,100,Saved
fc0c167c-92e6-429c-8455-00c7a2719b12,16,Shot,16157,2018/2019,La Liga,Valencia,Kevin Gameiro,0.3392258,120.0,39.2,0.3,False,True,False,False,93,Normal,40,Right Foot,97,Goal
1134e2fc-d95b-42ca-9f23-dfbf8e5ccdeb,16,Shot,3749192,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,0.038607266,118.1,40.6,0.2,False,False,False,False,93,Normal,40,Right Foot,100,Saved
942eaf4b-45bf-4ff9-b479-f94cf63169e8,16,Shot,16086,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.38777235,118.0,41.0,1.3,False,False,False,False,90,Diving Header,37,Head,100,Saved
af685cb9-3ead-45fa-a6d5-0c8f472dccd3,16,Shot,3749246,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,0.107103646,113.4,49.4,0.4,False,True,False,False,93,Normal,40,Right Foot,100,Saved
5017c596-741a-4ee4-a968-d208ca24887c,16,Shot,3773523,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.069486305,111.7,35.4,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
c2d11fb8-2e2a-402a-8674-68cf772618ad,16,Shot,3749108,2003/2004,Premier League,Arsenal,Robert Pirès,0.23543814,120.0,45.7,1.6,False,False,False,False,93,Normal,37,Head,98,Off T
1cdf6c4d-4d8b-4e25-9a2c-c8da3d15b7d2,16,Shot,303696,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.036609735,118.8,41.5,2.3,False,False,False,True,93,Normal,38,Left Foot,100,Saved
a712dfc5-6575-403f-b836-20554a8e2858,16,Shot,303524,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.1170089,115.4,39.1,0.5,False,True,False,False,91,Half Volley,40,Right Foot,100,Saved
b1081230-b821-47b2-a15a-f8d1ab0800e9,16,Shot,3749153,2003/2004,Premier League,Middlesbrough,Dorival Guidoni Júnior,0.006361638,119.2,38.1,2.3,False,False,False,False,93,Normal,40,Right Foot,100,Saved
aab7e7b0-cbb8-442e-8497-d8ce642d8924,16,Shot,3749465,2003/2004,Premier League,Blackburn Rovers,Andy Cole,0.051643386,120.0,39.9,6.2,False,True,False,False,94,Overhead Kick,40,Right Foot,98,Off T
176d86cf-3674-4f8c-9c06-9b199a10d0a9,16,Shot,15978,2018/2019,La Liga,Real Sociedad,Juan Miguel Jiménez López,0.048043124,109.8,46.0,,False,True,False,False,93,Normal,40,Right Foot,101,Wayward
e75601bc-ac6d-4e18-9e33-4c6edcbd0475,16,Shot,3749631,2003/2004,Premier League,Arsenal,Thierry Henry,0.030370021,120.0,53.2,0.3,False,False,False,False,93,Normal,38,Left Foot,98,Off T
1ed24250-1b32-4800-a1f3-222e1df68911,16,Shot,3749522,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,0.072387226,120.0,47.1,4.6,False,True,False,False,91,Half Volley,38,Left Foot,98,Off T
5c5c3319-eba6-40c2-ba4d-e03f31d06589,16,Shot,3773523,2020/2021,La Liga,Real Sociedad,Alexander Isak,0.27028278,113.2,46.9,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
aefd6376-18a2-41c2-89d3-5e1aab5f6c87,16,Shot,16056,2018/2019,La Liga,Real Betis,Giovani Lo Celso,0.11627891,120.0,37.0,1.1,False,False,False,False,93,Normal,40,Right Foot,97,Goal
758538d6-e850-4d1d-90eb-764d274ba138,16,Shot,3749246,2003/2004,Premier League,Arsenal,Thierry Henry,0.16154666,120.0,45.9,1.3,False,False,False,False,93,Normal,37,Head,98,Off T
9678feaa-8586-4043-8f98-073dda34fddb,16,Shot,3749153,2003/2004,Premier League,Arsenal,Thierry Henry,0.7835,120.0,42.6,0.1,False,False,False,False,93,Normal,40,Right Foot,97,Goal
2dc679d3-1e5b-41a9-993f-4e2518aced74,16,Shot,16157,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.0348344,120.0,36.5,0.2,False,False,False,False,93,Normal,38,Left Foot,97,Goal
7abb6767-1463-45cb-8f83-e2acbd935375,16,Shot,303731,2019/2020,La Liga,Eibar,Papa Kouly Diop,0.013711675,120.0,46.2,6.5,False,False,False,False,91,Half Volley,40,Right Foot,98,Off T
2f54e9df-594b-4508-a73d-ea380b69bad4,16,Shot,3749431,2003/2004,Premier League,Arsenal,Thierry Henry,0.46520033,120.0,44.1,0.3,False,False,True,False,93,Normal,40,Right Foot,99,Post
56984762-35f3-4831-ba6a-d66fbe73a59f,16,Shot,15978,2018/2019,La Liga,Barcelona,Ousmane Dembélé,0.045366954,116.9,56.7,,False,False,False,False,93,Normal,37,Head,101,Wayward
0c2249f2-2366-49c5-a6a7-d5bd426549bf,16,Shot,3773661,2020/2021,La Liga,Getafe,Sofian Chakla,0.094237916,117.0,61.8,,False,False,False,False,93,Normal,37,Head,101,Wayward
f3f75731-aac4-4633-a83e-8834c79e4f7d,16,Shot,3749454,2003/2004,Premier League,Arsenal,Sylvain Wiltord,0.019071562,110.9,73.9,,False,False,False,False,95,Volley,40,Right Foot,101,Wayward
fdda3c00-1057-4e9b-a15b-aca1d262c28d,16,Shot,3773656,2020/2021,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez,0.049725365,116.8,38.4,,False,False,False,False,93,Normal,37,Head,101,Wayward
80f23f3b-4a11-4cb8-bbd4-5de2b0d0a026,16,Shot,3749552,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,0.0073766694,120.0,40.4,3.8,False,False,False,False,93,Normal,38,Left Foot,98,Off T
86e6d3e0-8f9d-4b54-b9ee-7630eb1d3a41,16,Shot,16190,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,0.032227635,117.2,44.3,,False,True,False,False,92,Lob,40,Right Foot,101,Wayward
d121ea1f-b61f-4982-8d74-8fe736e106d8,16,Shot,3749358,2003/2004,Premier League,Middlesbrough,Oswaldo Giroldo Júnior,0.0026959172,120.0,51.5,0.3,False,False,False,False,93,Normal,40,Right Foot,98,Off T
94f1048e-e677-4933-8a04-8fe649de796f,16,Shot,303682,2019/2020,La Liga,Levante UD,Enis Bardhi,0.25653508,117.6,37.6,1.2,False,True,False,False,91,Half Volley,40,Right Foot,100,Saved
25b1dbdb-6ca0-4a25-a3ad-f06044608c96,16,Shot,3773477,2020/2021,La Liga,Barcelona,Pedro González López,0.030692302,105.7,31.6,,False,True,False,False,93,Normal,40,Right Foot,96,Blocked
0f67d4d8-2981-4c13-8e12-4bf7390cdca2,16,Shot,303664,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,0.23498644,119.7,40.6,,False,False,False,False,93,Normal,37,Head,96,Blocked
f3ec7f55-0c65-44c8-b65d-e147aeab6602,16,Shot,3773474,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.08671496,120.0,46.3,4.1,False,True,False,False,95,Volley,38,Left Foot,98,Off T
9df6f1c3-5b47-4b1b-a4bb-6c69cf70ca2b,16,Shot,16215,2018/2019,La Liga,Real Betis,Sidnei Rechel da Silva Júnior,0.010073202,110.3,57.4,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
fcf1cb80-bb45-492c-b5c0-46dd3c81c7a3,16,Shot,3773689,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,0.15358418,120.0,42.6,4.2,False,True,False,False,93,Normal,40,Right Foot,98,Off T
2b9e3da9-95ee-4d56-8083-2b730cce672c,16,Shot,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Mark Kennedy,0.026652494,101.4,30.9,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
7fae7324-590b-4bf4-876e-e30151388794,16,Shot,3749257,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,0.054279976,101.6,35.2,,False,True,False,False,93,Normal,40,Right Foot,96,Blocked
d95eb3e6-4a27-4e84-9543-a45340444062,16,Shot,16306,2018/2019,La Liga,Getafe,Nemanja Maksimović,0.018234689,97.4,30.8,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
9e71bc3d-a9ef-4e5a-b633-87984f29f8d5,16,Shot,3773552,2020/2021,La Liga,Huesca,Rafael Mir Vicente,0.28106615,119.2,42.5,0.2,False,True,False,False,89,Backheel,40,Right Foot,100,Saved
a6bf056c-1e88-4ace-a884-3d1e926517c1,16,Shot,303504,2019/2020,La Liga,Levante UD,Borja Mayoral Moya,0.06512292,120.0,37.1,0.5,False,False,False,False,93,Normal,40,Right Foot,97,Goal
5ee9041c-b497-4be2-9be8-4a8f763afff7,16,Shot,16029,2018/2019,La Liga,Barcelona,Ivan Rakitić,0.21846116,114.2,46.6,1.8,False,True,False,False,92,Lob,40,Right Foot,100,Saved
5b8881e9-8549-499a-b879-5eee2fafad52,16,Shot,3773387,2020/2021,La Liga,Levante UD,Gonzalo Julián Melero Manzanares,0.112418555,120.0,40.9,6.4,False,False,False,False,93,Normal,37,Head,98,Off T
268a669a-bd88-46cf-8b7f-c8ee1b839384,16,Shot,3773523,2020/2021,La Liga,Real Sociedad,Willian José da Silva,0.040686663,113.6,50.0,,False,False,False,False,93,Normal,37,Head,96,Blocked
e2020cb0-6d8e-4454-979b-7ecff9407d8e,16,Shot,303725,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,0.020162834,120.0,45.6,5.5,False,True,False,False,93,Normal,40,Right Foot,98,Off T
f6707d15-5834-4d79-919f-26642a8615b0,16,Shot,3749528,2003/2004,Premier League,Newcastle United,Laurent Robert,0.7013623,120.0,41.2,0.2,False,True,True,False,93,Normal,40,Right Foot,97,Goal
e5291188-129b-4bb3-9234-9265f7c53031,16,Shot,3749526,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,0.02633978,119.1,44.6,0.0,False,False,False,False,93,Normal,40,Right Foot,100,Saved
dbe29b1d-218b-4f7f-8a25-efab55306de1,16,Shot,303473,2019/2020,La Liga,Sevilla,Javier Hernández Balcázar,0.35264602,120.0,30.8,0.2,False,True,False,False,93,Normal,40,Right Foot,98,Off T
d7efcd5a-f1e3-4105-8d44-92de89800815,16,Shot,16056,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,0.03745603,103.8,42.2,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
0929b1f1-68c0-48d4-bbb5-5fc887e54321,16,Shot,15973,2018/2019,La Liga,Huesca,Juan Camilo Hernández Suárez,0.011664363,117.1,43.6,0.2,False,False,False,False,93,Normal,40,Right Foot,100,Saved
9f8f4fba-7aa5-44d3-8abb-e6c1f57a8e86,16,Shot,303516,2019/2020,La Liga,Celta Vigo,Fyodor Smolov,0.05065296,111.2,32.4,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
a6ece0ef-4941-42c1-9b40-76b0d49923ef,16,Shot,3773526,2020/2021,La Liga,Deportivo Alavés,Lucas Pérez Martínez,0.04689946,120.0,35.0,4.4,False,False,False,False,93,Normal,38,Left Foot,98,Off T
2265edd9-e7cf-4029-83fe-1376d1a58075,16,Shot,3749453,2003/2004,Premier League,Leeds United,Mark Viduka,0.031797647,115.1,43.1,0.2,False,False,False,False,93,Normal,38,Left Foot,100,Saved
67583bf1-639c-4a20-979d-05ced05ee7b5,16,Shot,3773571,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.12011827,116.7,40.8,0.1,False,False,False,False,93,Normal,38,Left Foot,100,Saved
3123a541-4531-4d72-9299-91d08d1005e4,16,Shot,3773497,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma,0.063872784,118.6,37.8,0.9,False,False,False,False,93,Normal,37,Head,100,Saved
76657c7f-8f3b-4a21-a75b-e540bfc5b41f,16,Shot,303548,2019/2020,La Liga,Mallorca,Joan Sastre Vanrell,0.008267414,95.7,21.0,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
8fd80518-abe0-4f4d-a01f-2a6e8e720e7a,16,Shot,303652,2019/2020,La Liga,Espanyol,Bernardo José Espinosa Zúñiga,0.05854842,120.0,52.1,0.7,False,False,False,False,93,Normal,37,Head,98,Off T
d837b84a-75a2-41d2-9e83-a9f35c01e912,16,Shot,3749153,2003/2004,Premier League,Arsenal,Jérémie Aliadière,0.12292776,117.7,43.7,0.2,False,False,False,False,93,Normal,40,Right Foot,100,Saved
9ebaba51-e866-450c-9c07-78fc6d662f09,16,Shot,3749276,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,0.17527717,117.0,46.1,0.2,False,False,False,False,93,Normal,40,Right Foot,100,Saved
846f60cd-e4eb-46d9-8586-5fb5790bf5bc,16,Shot,3749133,2003/2004,Premier League,Arsenal,Robert Pirès,0.007450728,118.8,41.0,2.3,False,True,False,False,95,Volley,40,Right Foot,100,Saved
1e2b9b9e-e47b-4048-99a7-cd977a38653c,16,Shot,303451,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.09215889,118.2,32.7,0.1,False,False,False,False,93,Normal,38,Left Foot,100,Saved
d011c2ef-3140-4442-af7c-17e1e1374a04,16,Shot,16023,2018/2019,La Liga,Valencia,Michy Batshuayi Tunga,0.08765943,117.8,41.1,0.2,False,True,False,False,93,Normal,40,Right Foot,100,Saved
277b1cda-d06c-4361-b1c7-ad8533779402,16,Shot,3749552,2003/2004,Premier League,Manchester United,Ruud van Nistelrooy,0.07636819,120.0,43.4,3.4,False,False,False,False,93,Normal,37,Head,98,Off T
d97665d0-fa29-4313-ba32-9360b533fbfd,16,Shot,16086,2018/2019,La Liga,Barcelona,Ivan Rakitić,0.022416975,117.0,31.0,,False,False,False,False,91,Half Volley,40,Right Foot,96,Blocked
852d5889-a818-48bf-999e-158a38bba550,16,Shot,16157,2018/2019,La Liga,Valencia,Rodrigo Moreno Machado,0.033358097,117.7,41.0,0.8,False,False,False,False,93,Normal,38,Left Foot,100,Saved
ca920b62-434d-40b4-9b8b-f8fe7639495e,16,Shot,3749528,2003/2004,Premier League,Newcastle United,Olivier Bernard,0.086423606,120.0,37.9,2.4,False,True,False,False,93,Normal,38,Left Foot,97,Goal
b4bdc016-7685-4f53-b93a-b9c4a63a8ac9,16,Shot,3749465,2003/2004,Premier League,Arsenal,Robert Pirès,0.0392526,120.0,36.6,3.4,False,False,False,False,93,Normal,40,Right Foot,98,Off T
9a1b46a6-a34c-4ae4-bf05-15112ef6b439,16,Shot,3749403,2003/2004,Premier League,Arsenal,Thierry Henry,0.008971677,116.4,40.4,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
961e25dc-8c5a-4b3a-b353-77121b82b454,16,Shot,16289,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.065370984,117.6,38.0,0.2,False,False,False,False,93,Normal,38,Left Foot,100,Saved
dcecb3bb-e3e6-4e79-aee9-128748dfae46,16,Shot,3749358,2003/2004,Premier League,Middlesbrough,Szilárd Németh,0.02618816,120.0,49.1,1.1,False,False,False,False,93,Normal,40,Right Foot,98,Off T
d839a75f-b8e3-4c78-84f0-03d71b4beeef,16,Shot,16317,2018/2019,La Liga,Barcelona,Carles Pérez Sayol,0.065213636,120.0,38.3,4.5,False,False,False,False,91,Half Volley,38,Left Foot,98,Off T
4e2222fa-3ffb-4d5d-a072-866c35935252,16,Shot,3773571,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.047986306,119.5,36.8,0.5,False,False,False,False,93,Normal,38,Left Foot,100,Saved
86e338ec-e538-4d94-a6b4-dc2f1e1d30e9,16,Shot,303707,2019/2020,La Liga,Barcelona,Frenkie de Jong,0.40343684,120.0,37.7,0.3,False,False,False,False,95,Volley,40,Right Foot,97,Goal
fdaf6c50-b640-4ed5-bb84-b02938fa52eb,16,Shot,3749360,2003/2004,Premier League,Blackburn Rovers,Craig Short,0.107135735,119.2,40.8,1.3,False,False,False,False,93,Normal,37,Head,100,Saved
73b8e779-b38d-4aaa-a578-1d58bbb92a6a,16,Shot,3773477,2020/2021,La Liga,Barcelona,Antoine Griezmann,0.23999268,120.0,35.1,0.2,False,True,False,False,93,Normal,38,Left Foot,98,Off T
54c7cca0-37a4-48d3-a4a9-24fe3cbbeb2a,16,Shot,3749603,2003/2004,Premier League,Fulham,Sylvain Legwinski,0.025687797,120.0,44.4,5.2,False,False,False,False,93,Normal,40,Right Foot,98,Off T
3ef35fba-81a3-41d3-8066-715ee9cbbb0a,16,Shot,3749079,2003/2004,Premier League,Arsenal,Dennis Bergkamp,0.07537225,120.0,34.6,0.3,False,True,False,False,93,Normal,40,Right Foot,98,Off T
03e72628-3d62-4c93-b2c9-d61b6e46804b,16,Shot,16149,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.04622492,120.0,34.1,2.2,False,False,False,False,93,Normal,38,Left Foot,98,Off T
dc22f071-40e1-470b-92f0-5772192ef884,16,Shot,15946,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.09483012,115.7,40.9,0.3,False,False,False,False,93,Normal,38,Left Foot,100,Saved
206302c0-1526-44eb-bd96-7d3a46f185f9,16,Shot,3749276,2003/2004,Premier League,Chelsea,Adrian Mutu,0.12347199,115.3,46.5,,False,False,False,False,93,Normal,37,Head,101,Wayward
9ef08c02-7026-4cd1-a3c1-16d5ab21378a,16,Shot,303400,2019/2020,La Liga,Valencia,Gabriel Armando de Abreu,0.044770103,112.4,36.4,,False,False,False,False,93,Normal,37,Head,101,Wayward
438ad3fb-2099-47e9-a2d3-b998ab4b9638,16,Shot,3773474,2020/2021,La Liga,Barcelona,Ousmane Dembélé,0.089324,114.5,43.9,0.2,False,False,False,False,93,Normal,40,Right Foot,100,Saved
5bb068d1-1c1d-4dbc-9b22-16854c85bb4d,16,Shot,3773672,2020/2021,La Liga,Barcelona,Anssumane Fati,0.016373863,120.0,49.4,5.3,False,False,False,False,93,Normal,40,Right Foot,98,Off T
76139a9f-0f92-426c-a794-4fd863779fc1,16,Shot,3773587,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,0.077347964,120.0,36.6,6.0,False,False,False,False,93,Normal,37,Head,98,Off T
f2acff37-b1fd-4bbf-a821-c748894c64d2,16,Shot,303377,2019/2020,La Liga,Getafe,Ángel Luis Rodríguez Díaz,0.36221805,119.2,40.6,1.2,False,True,False,False,95,Volley,40,Right Foot,100,Saved
20187438-6d9c-4ee9-a130-edf0022745eb,16,Shot,303517,2019/2020,La Liga,Deportivo Alavés,Manuel Alejandro García Sánchez,0.17007224,119.5,36.8,0.0,False,False,False,False,93,Normal,70,Other,100,Saved
9498e576-50d4-4b0b-9979-da3e21bad980,16,Shot,16182,2018/2019,La Liga,Real Valladolid,Sergio Guardiola Navarro,0.018478205,108.3,55.9,,False,False,False,False,93,Normal,38,Left Foot,96,Blocked
fb4c37f9-cc3e-405f-b8af-a62abb3fc201,16,Shot,3749642,2003/2004,Premier League,Charlton Athletic,Matt Holland,0.007056929,86.3,35.0,,False,True,False,False,95,Volley,40,Right Foot,96,Blocked
97a04bf7-2964-4ec5-8c4d-2b81819345f9,16,Shot,16215,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,0.20298362,120.0,36.1,0.1,False,False,False,False,93,Normal,38,Left Foot,99,Post
de083345-be3c-4729-83bb-37e6a09051ef,16,Shot,3773593,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,0.08109221,117.6,41.7,1.3,False,False,False,False,93,Normal,38,Left Foot,100,Saved
8ec3722d-39ec-40d8-b0ce-336cf51f6ac6,16,Shot,3773571,2020/2021,La Liga,Real Valladolid,Roque Mesa Quevedo,0.086523995,120.0,44.6,0.9,False,False,False,False,93,Normal,40,Right Foot,98,Off T
f6b05684-ff92-4669-a204-a478918fce06,16,Shot,3773552,2020/2021,La Liga,Barcelona,Pedro González López,0.3090264,120.0,40.2,4.7,False,False,False,False,93,Normal,37,Head,98,Off T
1b796c07-c495-4109-a1db-1f14d9e1661b,16,Shot,16029,2018/2019,La Liga,Sevilla,Éver Maximiliano David Banega,0.04430283,107.0,50.0,,False,False,False,False,93,Normal,40,Right Foot,96,Blocked
