event_id,id,name,match_id,season,competition,team,player,aerial_won,body_id,body_name
ff30142a-569b-4c0e-8690-c60b5ff1ae1d,9,Clearance,3749462,2003/2004,Premier League,Arsenal,Ashley Cole,True,37,Head
1e39f39e-24a9-4820-a682-25930e4822af,9,Clearance,303430,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
b0f80e80-ef43-4af8-a1a5-fc0da1ec67ab,9,Clearance,3773466,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
e99ae614-eecf-430c-8189-747e69a3aded,9,Clearance,3749358,2003/2004,Premier League,Middlesbrough,Gareth Southgate,False,38,Left Foot
54102724-b873-46d2-bd92-ed671c49db4e,9,Clearance,3749246,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,37,Head
b92b59bb-25d1-45ad-b29f-0959ada3cda2,9,Clearance,3749528,2003/2004,Premier League,Newcastle United,Olivier Bernard,False,38,Left Foot
5e19eef8-e763-4e30-8f60-161188431dbd,9,Clearance,3749257,2003/2004,Premier League,Leicester City,Matt Heath,False,38,Left Foot
29895212-05d2-4beb-a872-8eb45874e92a,9,Clearance,16023,2018/2019,La Liga,Valencia,José Luis Gayà Peña,False,38,Left Foot
c6be41d4-c7a2-489f-8a6e-c92b1af89687,9,Clearance,3773587,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,True,37,Head
ca95239a-50c0-45f2-a53c-5fec5e388293,9,Clearance,16010,2018/2019,La Liga,Athletic Club,Yuri Berchiche Izeta,True,37,Head
ad007915-a89a-4c4d-a748-05b4bcb164b3,9,Clearance,303666,2019/2020,La Liga,Granada,Domingos Sousa Coutinho Meneses Duarte,False,40,Right Foot
8889d2f2-f0d2-47e3-ad16-908800b0269c,9,Clearance,3749117,2003/2004,Premier League,Arsenal,Ray Parlour,False,40,Right Foot
703f88ce-f524-425f-9b64-4d0a5699a686,9,Clearance,3749276,2003/2004,Premier League,Arsenal,Patrick Vieira,False,37,Head
39190b73-5682-482d-97ee-cc38c5c28727,9,Clearance,3749253,2003/2004,Premier League,Arsenal,Ashley Cole,False,38,Left Foot
c6ad40db-1cba-4665-a73c-8d4e5ce3f95d,9,Clearance,3749278,2003/2004,Premier League,Arsenal,Gaël Clichy,False,38,Left Foot
00bdca49-65c5-47e7-8575-6dbbc5d03ced,9,Clearance,3749431,2003/2004,Premier League,Newcastle United,Aaron Hughes,False,40,Right Foot
d26565cc-1f2c-4fd3-9ed8-b5d87694771d,9,Clearance,303400,2019/2020,La Liga,Valencia,Ezequiel Marcelo Garay,False,37,Head
0962e1ed-23c3-465e-ade9-3ae4df3626ac,9,Clearance,3749431,2003/2004,Premier League,Newcastle United,Darren Ambrose,False,40,Right Foot
5abc8ab5-7c16-4c80-8da6-bcd75f999988,9,Clearance,3749434,2003/2004,Premier League,Birmingham City,Kenny Cunningham,False,38,Left Foot
2f7be8f7-fd24-4e6f-afbc-bace219c3d11,9,Clearance,16010,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,40,Right Foot
45dc3245-9703-4860-98d9-c010feeef5f2,9,Clearance,3749153,2003/2004,Premier League,Middlesbrough,Gareth Southgate,False,38,Left Foot
bdc0f29d-227e-4e9a-a8b2-36410e08bf52,9,Clearance,16240,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,37,Head
5402071d-49a1-4e95-a83b-22eaadbb0260,9,Clearance,3773695,2020/2021,La Liga,Valencia,Gabriel Armando de Abreu,False,37,Head
df9bb664-23f9-4ba2-8825-c2b5d5bc199f,9,Clearance,3749434,2003/2004,Premier League,Birmingham City,Kenny Cunningham,False,40,Right Foot
c99d51fb-d9d2-4602-9d9f-e8f724f29bc1,9,Clearance,3749253,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,38,Left Foot
5571bd7e-2e57-4af9-9150-f55b7c87e1e1,9,Clearance,303700,2019/2020,La Liga,Eibar,Anaitz Arbilla Zabala,False,40,Right Foot
7751bb5f-892a-4d27-9f11-6f544f052445,9,Clearance,3749642,2003/2004,Premier League,Arsenal,Kolo Habib Touré,True,37,Head
9f85fa91-b09a-4386-b361-dddf49d861a1,9,Clearance,3749276,2003/2004,Premier League,Chelsea,John Terry,False,40,Right Foot
4c733017-494e-4c50-a3a8-13e6330fb49c,9,Clearance,3749117,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,37,Head
299d086d-35bc-4e8c-818f-92220305f2e6,9,Clearance,3749276,2003/2004,Premier League,Arsenal,Gaël Clichy,True,37,Head
f2473b45-f563-4745-b6a7-f1a0b86083d0,9,Clearance,303715,2019/2020,La Liga,Leganés,Rubén Salvador Pérez Del Mármol,False,40,Right Foot
386ade30-a7b4-4b9f-94f1-8c7343ef249d,9,Clearance,3749117,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,40,Right Foot
8a0a3166-1697-42b2-94fe-867a4126be77,9,Clearance,3773631,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,38,Left Foot
136fd068-5fd9-4d43-8c22-d65e366fd160,9,Clearance,303470,2019/2020,La Liga,Real Madrid,Raphaël Varane,False,37,Head
65e28c01-8189-4bb7-99fe-2fbf97c4cd94,9,Clearance,303652,2019/2020,La Liga,Espanyol,Javier López Rodríguez,False,37,Head
25f0e0d5-ad3c-45c7-823d-f0c4a8921e4b,9,Clearance,16149,2018/2019,La Liga,Girona,Aleix García Serrano,True,37,Head
5642f378-fb6d-4799-a57d-13639bf35719,9,Clearance,303548,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
746697d3-0e5d-41c7-a33f-21f5f99904a9,9,Clearance,303674,2019/2020,La Liga,Barcelona,Clément Lenglet,False,37,Head
59bfe94c-aca3-4003-889e-b68a66ae8b72,9,Clearance,16240,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,40,Right Foot
3fdae501-ad18-4acb-afc5-be4ddb5225a3,9,Clearance,303700,2019/2020,La Liga,Barcelona,Clément Lenglet,True,37,Head
2ed35ad6-5a5d-4f14-9e4c-8b2934d4f8bc,9,Clearance,3749453,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,37,Head
4708b9e9-27a3-43a3-bdd3-b5df063600a6,9,Clearance,3773631,2020/2021,La Liga,Real Betis,Alejandro Moreno Lopera,False,38,Left Foot
61d283fc-d012-42e2-9ed1-4abcddbb0621,9,Clearance,303473,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
ccbe6ed2-0a17-4fad-993e-d9475a8c9c94,9,Clearance,3773466,2020/2021,La Liga,Celta Vigo,Néstor Alejandro Araújo Razo,False,38,Left Foot
4397b447-33e1-40bf-abad-058561d688be,9,Clearance,303664,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
1d73dac5-a0a7-4cf7-a6a2-ca9f051a9b07,9,Clearance,3749453,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,40,Right Foot
62eae684-b18a-46ca-a262-17c80061c29d,9,Clearance,3749278,2003/2004,Premier League,Bolton Wanderers,Simon Charlton,False,37,Head
460fc211-0256-430c-81b1-da3ec7f34c46,9,Clearance,3773497,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,37,Head
15da3c9d-2f79-49f4-b765-5b97274f4db3,9,Clearance,3749603,2003/2004,Premier League,Arsenal,Patrick Vieira,False,37,Head
d1aa2f5b-532f-4841-a3ad-d0046736208b,9,Clearance,3749603,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,40,Right Foot
4f06c98d-8a50-4445-b2e6-9d8ad05a3105,9,Clearance,303524,2019/2020,La Liga,Atlético Madrid,Mario Hermoso Canseco,False,40,Right Foot
62cc8c20-7e69-443f-917a-1d093c98215b,9,Clearance,3749360,2003/2004,Premier League,Arsenal,Ashley Cole,False,37,Head
133acf0d-ab05-48b0-982c-849fc8d51a09,9,Clearance,3773547,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames,False,37,Head
6c5e1396-05ac-40c9-8943-234531e70900,9,Clearance,3749493,2003/2004,Premier League,Everton,David Unsworth,False,38,Left Foot
539569d2-f2a9-4031-9e7f-3b476c016e92,9,Clearance,15973,2018/2019,La Liga,Huesca,Jorge Pulido Mayoral,False,38,Left Foot
25bbaaa4-8a1f-4e37-a255-4edbc51eee3e,9,Clearance,303600,2019/2020,La Liga,Real Valladolid,Joaquín Fernández Moreno,False,40,Right Foot
61e4c190-b395-4eea-8382-b91632d31559,9,Clearance,303517,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,38,Left Foot
fb0875ae-cd3b-496f-83c7-c9358915b098,9,Clearance,3749360,2003/2004,Premier League,Arsenal,Robert Pirès,False,37,Head
9c659171-3f98-4e7b-9eb7-31718314f5dd,9,Clearance,3773672,2020/2021,La Liga,Sevilla,Luuk de Jong,False,37,Head
bd28df2d-cad6-4813-8d2f-cf05ace5d179,9,Clearance,303377,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
b8138cb7-646e-491f-8d86-1f59a53f1094,9,Clearance,3749360,2003/2004,Premier League,Arsenal,Pascal Cygan,False,37,Head
8e02b0bc-30c3-4424-a684-ac6a00cc5042,9,Clearance,303377,2019/2020,La Liga,Getafe,Xabier Etxeita Gorritxategi,False,38,Left Foot
52d28908-ce1b-4afb-82ba-ff0d1e287fb0,9,Clearance,3749631,2003/2004,Premier League,Arsenal,Robert Pirès,False,37,Head
50fcb41f-c6ae-40b2-93a4-715d838eebe4,9,Clearance,3749108,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,37,Head
b7ea5044-cfa8-4e76-9701-2fc779fb6344,9,Clearance,303493,2019/2020,La Liga,Athletic Club,Mikel Balenziaga Oruesagasti,False,38,Left Foot
c95737a1-6c71-4645-a00f-093e4dc5e922,9,Clearance,3749493,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,40,Right Foot
b0b04eba-2487-4c00-bc1c-d530053dcbc7,9,Clearance,3773656,2020/2021,La Liga,Atlético Madrid,Geoffrey Kondogbia,True,37,Head
8c43c4cb-e5ca-4ad0-bb50-e67da63b21d7,9,Clearance,16136,2018/2019,La Liga,Leganés,José Luis García del Pozo,False,38,Left Foot
5bbfebc9-8781-4ede-9227-f97986471400,9,Clearance,3773656,2020/2021,La Liga,Atlético Madrid,Yannick Ferreira Carrasco,False,40,Right Foot
d78c21a8-97f1-40aa-ae47-8821bb369ea1,9,Clearance,3749528,2003/2004,Premier League,Newcastle United,Aaron Hughes,False,40,Right Foot
76b61b8d-4946-4ad8-a4b5-f1d4486c0367,9,Clearance,15998,2018/2019,La Liga,Leganés,Rodrigo Tarín Higón,False,40,Right Foot
1a176a35-d88f-48f5-a2b3-32625bbb05b6,9,Clearance,303451,2019/2020,La Liga,Mallorca,Francisco Gámez López,False,40,Right Foot
2b61b6a6-1dd3-4faf-b387-f1baf7722f4b,9,Clearance,16073,2018/2019,La Liga,Atlético Madrid,Jorge Resurrección Merodio,False,40,Right Foot
96001b3a-0342-410f-b090-ce47940f9971,9,Clearance,3749552,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,40,Right Foot
d7cb3a7a-dd5f-49e9-a1ca-2075478e3cf2,9,Clearance,16317,2018/2019,La Liga,Barcelona,Moussa Wagué,False,40,Right Foot
fb35b89d-f72b-46bf-9815-992df1387274,9,Clearance,3773631,2020/2021,La Liga,Real Betis,Emerson Aparecido Leite de Souza Junior,False,38,Left Foot
2231b665-3e74-4360-901a-d12479d607e8,9,Clearance,3764440,2020/2021,La Liga,Barcelona,Pedro González López,True,37,Head
c54f0d58-96bf-4a00-950c-5bd8d6927bd4,9,Clearance,3749526,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,True,37,Head
3d32e650-72fb-4bab-a406-ed7bcfa2616f,9,Clearance,303504,2019/2020,La Liga,Levante UD,Jorge Miramón Santagertrudis,False,70,Other
ac411c29-180b-4852-a9dd-99fd1f8effe6,9,Clearance,3749528,2003/2004,Premier League,Newcastle United,Olivier Bernard,False,38,Left Foot
9ee051aa-7483-4e23-8787-6b95202b30d6,9,Clearance,303400,2019/2020,La Liga,Valencia,Gabriel Armando de Abreu,False,38,Left Foot
40311ee9-4883-4096-9130-e06b08b10d63,9,Clearance,3773403,2020/2021,La Liga,Athletic Club,Íñigo Martínez Berridi,False,38,Left Foot
f6cc4bd4-4ee5-46be-9e33-0bc7a4bece9d,9,Clearance,3749360,2003/2004,Premier League,Blackburn Rovers,Craig Short,True,37,Head
3789e367-e0b5-4983-a2c3-f583359bbc6e,9,Clearance,16086,2018/2019,La Liga,Espanyol,Óscar Esau Duarte Gaitán,False,38,Left Foot
1db87421-6ac5-4829-bd9f-6f49ec2b795f,9,Clearance,15998,2018/2019,La Liga,Leganés,Raúl García Carnero,False,38,Left Foot
e571d670-eeb9-4d45-ae6f-e4c815a95a69,9,Clearance,303470,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,38,Left Foot
a8427a17-763a-4c36-ae49-3ed28869ad74,9,Clearance,16109,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
7276f7cc-6afd-48c8-99da-0b0b7f3e6c26,9,Clearance,16029,2018/2019,La Liga,Sevilla,Simon Thorup Kjær,False,37,Head
faab155d-16d1-40c5-b8e4-ad4267d4fa5c,9,Clearance,3749552,2003/2004,Premier League,Arsenal,Ashley Cole,False,37,Head
50662975-2973-4ea7-8160-6654a58d9750,9,Clearance,16289,2018/2019,La Liga,Levante UD,Rúben Miguel Nunes Vezo,False,40,Right Foot
eb121f8a-add2-4803-b1cf-b24b737c8678,9,Clearance,3749108,2003/2004,Premier League,Aston Villa,Juan Pablo Ángel Arango,False,40,Right Foot
a23ca354-28d4-4a2a-b5df-784d0c258ad0,9,Clearance,303610,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,40,Right Foot
fcfc1770-97f1-43b6-b318-4b8d502f656d,9,Clearance,3773369,2020/2021,La Liga,Huesca,Jorge Pulido Mayoral,False,40,Right Foot
593c2901-2ba1-4452-99e4-6217d56a1a8a,9,Clearance,16109,2018/2019,La Liga,Celta Vigo,David Costas Cordal,False,40,Right Foot
20123735-96fa-4df5-bfc2-c5a91df62c95,9,Clearance,3749528,2003/2004,Premier League,Newcastle United,Titus Malachi Bramble,False,40,Right Foot
2b746a61-4fcb-4690-8bb9-bc3782ce8bdd,9,Clearance,3773552,2020/2021,La Liga,Huesca,Pablo Ínsua Blanco,False,40,Right Foot
f81b5258-88fd-4d82-9e0c-38aac909a43f,9,Clearance,303524,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,37,Head
477d9174-7de3-4f7e-bd64-2f62cd4d5ec2,9,Clearance,16231,2018/2019,La Liga,Espanyol,Edinaldo Gomes Pereira,False,38,Left Foot
17837f8f-5980-4a47-8141-c767e6c46248,9,Clearance,3773403,2020/2021,La Liga,Athletic Club,Daniel García Carrillo,False,40,Right Foot
bec0e72f-dbb2-472b-aa9d-b91b82b0427f,9,Clearance,3773377,2020/2021,La Liga,Valencia,Gabriel Armando de Abreu,False,40,Right Foot
59266e5b-79e2-4b04-aa29-97e13b6062d9,9,Clearance,303634,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,40,Right Foot
128745af-837f-43af-9974-a2b2e05668d4,9,Clearance,303664,2019/2020,La Liga,Barcelona,Clément Lenglet,False,37,Head
87eec883-9fb4-4c9f-b572-a88525b073ed,9,Clearance,3773631,2020/2021,La Liga,Real Betis,José Andrés Guardado Hernández,False,40,Right Foot
7990d88e-dfa9-4d83-8111-d61666327c48,9,Clearance,3749528,2003/2004,Premier League,Newcastle United,Titus Malachi Bramble,False,40,Right Foot
7b7f9f6f-17a3-4fc1-8f96-c546e122b30a,9,Clearance,303517,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,37,Head
ebcf1c0a-5efd-4681-925c-92024e03648a,9,Clearance,3773428,2020/2021,La Liga,Cádiz,Isaac Carcelén Valencia,False,37,Head
71a7d691-8f81-4b95-80b5-3d080a54c7bb,9,Clearance,3773593,2020/2021,La Liga,Barcelona,Antoine Griezmann,False,38,Left Foot
6f125ef5-ccd7-4297-8af2-801efec3cb51,9,Clearance,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Colin Cameron,False,37,Head
d1814ca7-eff9-4768-acd1-506fa59c32b1,9,Clearance,3749603,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,37,Head
8c77378f-2a4e-42ae-92d7-72e48e30bf84,9,Clearance,3773689,2020/2021,La Liga,Barcelona,Clément Lenglet,False,38,Left Foot
c567a9e4-87ea-45cf-a1fa-6cb42d480367,9,Clearance,3749552,2003/2004,Premier League,Manchester United,Gary Neville,False,37,Head
954c773b-7ede-4472-b752-f8c62b060abf,9,Clearance,3773552,2020/2021,La Liga,Huesca,David Ferreiro Quiroga,False,38,Left Foot
1ef7608d-2feb-4e27-a674-3e87ee7efaf3,9,Clearance,303430,2019/2020,La Liga,Villarreal,Pau Francisco Torres,False,40,Right Foot
1e181799-8662-400f-9a68-b57edbee3fea,9,Clearance,16275,2018/2019,La Liga,Deportivo Alavés,Rodrigo Ely,False,40,Right Foot
b8121b94-5998-4112-9bd5-24142aa0d413,9,Clearance,303430,2019/2020,La Liga,Villarreal,Raúl Albiol i Tortajada,False,37,Head
53aef301-54fd-454a-ae14-065fbb49fc80,9,Clearance,3773695,2020/2021,La Liga,Valencia,Antonio Latorre Grueso,False,37,Head
3fe7393f-fa8b-4174-9631-bb36c1296fea,9,Clearance,15986,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,37,Head
282d4953-caf0-4471-8bed-ef765848674d,9,Clearance,3773428,2020/2021,La Liga,Barcelona,Sergino Dest,False,40,Right Foot
732175c0-e4d0-47e9-bbf6-45cd58708c45,9,Clearance,3749603,2003/2004,Premier League,Fulham,Ian Pearce,False,40,Right Foot
48292bf7-d12a-4f2c-b0ce-488f595c1778,9,Clearance,3749117,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,37,Head
b7f0de8d-fc29-498c-95f5-c451bd2be86c,9,Clearance,303532,2019/2020,La Liga,Barcelona,Clément Lenglet,False,38,Left Foot
5228a06c-4f6b-4f3e-9b6a-bfbfbbac4e42,9,Clearance,303430,2019/2020,La Liga,Villarreal,Vicente Iborra De La Fuente,False,40,Right Foot
41d86cb4-730e-41ba-a6fc-dd4dfce040f5,9,Clearance,3749196,2003/2004,Premier League,Tottenham Hotspur,Ledley King,False,38,Left Foot
6af54ba9-7ee3-4e25-94f9-0bf79e2ff2f1,9,Clearance,3749117,2003/2004,Premier League,Arsenal,Ashley Cole,False,38,Left Foot
90bdd7df-00bb-4b2b-98cc-a9b8a48eb96f,9,Clearance,16079,2018/2019,La Liga,Villarreal,Mario Gaspar Pérez Martínez,True,37,Head
6990cd64-3c2a-47f9-b3e0-d2b9d7aa3343,9,Clearance,303707,2019/2020,La Liga,Real Betis,Guido Rodríguez,False,37,Head
f5223c49-a145-4e8d-9d57-be91c01d1d5a,9,Clearance,3749068,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,37,Head
82bdcec0-aa08-4ba6-9d8e-5e8a15c08d0d,9,Clearance,3749434,2003/2004,Premier League,Arsenal,Pascal Cygan,False,37,Head
684d92c2-7a1b-42bd-8576-783bf9304477,9,Clearance,3749465,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,True,37,Head
fbcbe81e-ec7f-48ac-8fbb-c8d47fb43921,9,Clearance,303634,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,True,37,Head
0b6a745d-d27e-4f97-9959-cad548274fb9,9,Clearance,303707,2019/2020,La Liga,Real Betis,Guido Rodríguez,False,40,Right Foot
0453515f-c170-42a9-83bc-f75e66ae5ff1,9,Clearance,3773631,2020/2021,La Liga,Real Betis,Aïssa Mandi,False,40,Right Foot
eb40d86d-79dc-4bb6-9c61-b5f9481816af,9,Clearance,16056,2018/2019,La Liga,Real Betis,Héctor Junior Firpo Adames,True,37,Head
2964dcd5-ec80-4b53-8ef2-459b978284fa,9,Clearance,3749068,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,38,Left Foot
7ce1dcda-4ebf-4eba-8c05-a4a3efdedc1c,9,Clearance,16056,2018/2019,La Liga,Real Betis,Aïssa Mandi,False,40,Right Foot
f10998b9-43e3-4a0e-a7f6-35c04770c732,9,Clearance,303634,2019/2020,La Liga,Osasuna,Raúl Rodríguez Navas,False,37,Head
d0825f70-8ffc-4a9f-a425-c8e553c20006,9,Clearance,16073,2018/2019,La Liga,Atlético Madrid,Thomas Lemar,False,38,Left Foot
57a6656a-59dc-4127-b41e-bb52be479eb5,9,Clearance,15978,2018/2019,La Liga,Real Sociedad,Joseba Zaldúa Bengoetxea,False,40,Right Foot
7e285d4d-053a-47cd-8985-843929e0e43c,9,Clearance,303634,2019/2020,La Liga,Osasuna,Aridane Hernández Umpiérrez,False,40,Right Foot
c0fc9a16-c29b-4e06-9686-92ddafea2a17,9,Clearance,16173,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,40,Right Foot
0cb87728-b2d1-48e8-9b92-b29d3729ae0a,9,Clearance,16056,2018/2019,La Liga,Real Betis,Marc Bartra Aregall,False,40,Right Foot
5d841fb3-9d02-4c84-b5fe-06561bcfb5a3,9,Clearance,3749296,2003/2004,Premier League,Portsmouth,Boris Živković,False,40,Right Foot
dce30694-576d-4a18-962e-cb5973b5aeb6,9,Clearance,16120,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,37,Head
dde5e070-c8b8-4f5f-a2bb-a986f3f8b94a,9,Clearance,303615,2019/2020,La Liga,Espanyol,Bernardo José Espinosa Zúñiga,False,37,Head
3aef9db9-7976-4c04-8f57-0b3dc2b574a3,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Florian Grégoire Claude Lejeune,False,40,Right Foot
2263db8d-5117-45a5-bfe4-99a8915f7e67,9,Clearance,16120,2018/2019,La Liga,Getafe,Nemanja Maksimović,True,37,Head
360dcf45-778e-43e2-b9b5-20d5e8221b92,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Tomás Pina Isla,False,38,Left Foot
d89e875a-ee16-4f0b-a54d-cb6e334d1678,9,Clearance,3749454,2003/2004,Premier League,Arsenal,Martin Keown,False,37,Head
8fd42fe0-8693-47af-889b-0f80f59cc67d,9,Clearance,303473,2019/2020,La Liga,Sevilla,Jesús Navas González,False,37,Head
88a7e68b-eab6-42b5-a1b4-32a7d2c69b5b,9,Clearance,3773586,2020/2021,La Liga,Granada,Dimitri Foulquier,False,40,Right Foot
c7726ab5-adbd-4aaa-b9e5-9e88caac757d,9,Clearance,3749522,2003/2004,Premier League,Arsenal,Pascal Cygan,True,37,Head
3d54c371-9580-4996-b87c-3d641a2a4449,9,Clearance,303473,2019/2020,La Liga,Barcelona,Jean-Clair Todibo,False,40,Right Foot
c0ed57c5-36de-4d35-9e53-dd0abc66961c,9,Clearance,15998,2018/2019,La Liga,Leganés,Rodrigo Tarín Higón,False,38,Left Foot
e4f50cc6-6004-4d7a-9576-d264a34a7abf,9,Clearance,3773428,2020/2021,La Liga,Cádiz,Rafael Jiménez Jarque,False,37,Head
fc5a9f02-2389-43b5-a664-e56212d67114,9,Clearance,303493,2019/2020,La Liga,Athletic Club,Mikel Balenziaga Oruesagasti,False,38,Left Foot
a3ee744d-95bb-4571-bcdf-35d422928552,9,Clearance,3749434,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,True,37,Head
cf366eb9-f951-4873-a790-8755f952c39d,9,Clearance,16095,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,40,Right Foot
92b9a835-de46-4135-935d-a5c78588d36a,9,Clearance,3749434,2003/2004,Premier League,Arsenal,Ashley Cole,False,40,Right Foot
da90c4fb-2013-4507-8f4c-58ead1cdbca7,9,Clearance,3749296,2003/2004,Premier League,Arsenal,Kolo Habib Touré,True,37,Head
8f4cb6dd-046b-41ce-a2c5-978e53a8d5ce,9,Clearance,303615,2019/2020,La Liga,Barcelona,Clément Lenglet,False,40,Right Foot
80037337-e41c-4390-83ea-6b6b88abf45f,9,Clearance,3749522,2003/2004,Premier League,Arsenal,Pascal Cygan,False,40,Right Foot
7ca13575-d4ec-4a34-85cd-49e013c726d8,9,Clearance,3749454,2003/2004,Premier League,Arsenal,Martin Keown,False,38,Left Foot
a462a426-3987-4aaf-a078-8cf822b1a4ff,9,Clearance,3749453,2003/2004,Premier League,Leeds United,Ian Harte,True,37,Head
ca68aed0-1fb4-4677-ad26-2136421db92b,9,Clearance,3773428,2020/2021,La Liga,Cádiz,Pedro Alcalá Guirado,False,37,Head
34dab557-6aa9-4e23-918b-11c7b4c38880,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Deyverson Brum Silva Acosta,False,38,Left Foot
1378ae8f-628e-4fc1-a321-d8a775c1174c,9,Clearance,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Paul Butler,False,38,Left Foot
3560dd78-07d0-4b03-8a64-bc4a3fa4315d,9,Clearance,303517,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,40,Right Foot
a0c52c2a-77e1-4936-8cc6-f323eb971201,9,Clearance,3749642,2003/2004,Premier League,Charlton Athletic,Mark Fish,False,40,Right Foot
f641aa0a-4d4a-4d9a-88ce-17fcfc4f2198,9,Clearance,16120,2018/2019,La Liga,Barcelona,Clément Lenglet,False,38,Left Foot
fa0bc24d-1243-4857-9ee1-c5e40572bc5c,9,Clearance,3749642,2003/2004,Premier League,Charlton Athletic,Matt Holland,False,40,Right Foot
01bb9019-7ecc-4613-b554-dfb47ade28db,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Martín Aguirregabiria Padilla,False,37,Head
fcde73a4-1b18-4ce0-93fa-1f94f7a172e9,9,Clearance,3749296,2003/2004,Premier League,Portsmouth,Sébastien Schemmel,False,37,Head
c39eee8c-b467-42a9-bf6d-a950d8103a2a,9,Clearance,3773415,2020/2021,La Liga,Cádiz,Rafael Jiménez Jarque,False,40,Right Foot
26a6b663-ced7-4cda-9300-5396e727c1b9,9,Clearance,3749454,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,40,Right Foot
75d88c33-111b-473f-8cf4-6a5004efdf11,9,Clearance,303493,2019/2020,La Liga,Athletic Club,Óscar de Marcos Arana,False,37,Head
f44ca9ee-d4ec-4925-9d0e-45be0cc3ce70,9,Clearance,3749642,2003/2004,Premier League,Charlton Athletic,Luke Young,False,37,Head
fa5033b7-ad62-414c-a0d7-e26a2007f3d0,9,Clearance,3749448,2003/2004,Premier League,Liverpool,John Arne Semundseth Riise,True,37,Head
a4ebf1d2-1685-414e-bebd-437fcd343093,9,Clearance,3773428,2020/2021,La Liga,Cádiz,Rafael Jiménez Jarque,False,37,Head
4499fee0-2db7-4699-9576-9999d0e92627,9,Clearance,3773386,2020/2021,La Liga,Deportivo Alavés,Rubén Duarte Sánchez,True,37,Head
bbb014da-712b-45c8-8230-efc8172bc8b5,9,Clearance,16317,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,40,Right Foot
210dff95-0bc6-460c-9a5e-223920e5ad3f,9,Clearance,3749358,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,True,37,Head
