event_id,id,name,match_id,season,competition,team,player,overrun,nutmeg,outcome_id,outcome_name,no_touch
0b15d84e-3b21-4fbf-98fb-3eaf4e44ea29,14,Dribble,303479,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
b2196bd5-764a-4b5c-b025-a2be97636304,14,Dribble,3749310,2003/2004,Premier League,Southampton,Neill McCann,False,False,9,Incomplete,False
d1c4dd9e-ceda-4212-9b0c-2574b945f94c,14,Dribble,303377,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,8,Complete,False
548e3dcb-e93d-4414-85d8-b7251961e194,14,Dribble,15998,2018/2019,La Liga,Leganés,Jonathan Cristian Silva,False,False,9,Incomplete,False
97c416f0-98dd-4344-9525-7a08efe5b803,14,Dribble,3773552,2020/2021,La Liga,Huesca,Javier Ontiveros Parra,False,False,9,Incomplete,False
8ac2a0d4-f90a-4fc8-be9c-b6011193787b,14,Dribble,3749603,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,9,Incomplete,False
959be347-7ef3-423e-964d-21762bddd361,14,Dribble,3773457,2020/2021,La Liga,Celta Vigo,Brais Méndez Portela,False,False,9,Incomplete,False
c747a8c1-d043-4e36-be45-08d528e8c0d4,14,Dribble,303493,2019/2020,La Liga,Athletic Club,Iñaki Williams Arthuer,False,False,8,Complete,False
9d3a84b8-22d7-4deb-9e4b-400b90f776a1,14,Dribble,3773387,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,8,Complete,False
a45205c0-fd44-4b34-b7b9-e8a68942456e,14,Dribble,3749346,2003/2004,Premier League,Leeds United,Michael Bridges,False,False,9,Incomplete,False
ce8ccd96-4a31-4a79-aafc-8bba5e2834b0,14,Dribble,15998,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
ff3cc0d9-c8f6-4418-8fc1-b04bd6452ead,14,Dribble,303731,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
62a549c0-b758-4292-b88c-3bc258322168,14,Dribble,3749346,2003/2004,Premier League,Leeds United,Lamine Sakho,False,False,9,Incomplete,False
90463e6d-4a6b-4ad7-9c40-446d727572f9,14,Dribble,3773571,2020/2021,La Liga,Real Valladolid,Javier Sánchez de Felipe,False,False,8,Complete,False
a4b91c5a-7393-4d63-9b7b-de4aef752298,14,Dribble,3773547,2020/2021,La Liga,Barcelona,Pedro González López,False,False,8,Complete,False
e2ec4c8b-1d01-4819-ba85-a85dd0704f90,14,Dribble,3773552,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
2bf178e6-39d9-4423-a6cd-9828df247519,14,Dribble,303731,2019/2020,La Liga,Eibar,Eduardo Expósito Jaén,False,False,8,Complete,False
5846421a-8da7-48c6-9c4b-1b9db4520bab,14,Dribble,3749274,2003/2004,Premier League,Arsenal,David Bentley,False,False,8,Complete,False
b7d9a437-d27a-4a5a-ade2-5926ccc8ab1d,14,Dribble,3749493,2003/2004,Premier League,Everton,Steve Watson,True,True,9,Incomplete,False
727a65d7-8548-4cb6-b679-72299a0d0b20,14,Dribble,15998,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,8,Complete,False
244f2639-ca8d-455e-9e0e-c786a7d659d2,14,Dribble,3773372,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,True,True,9,Incomplete,False
0dfbcaec-9833-4f4c-aa9e-a064a39faac3,14,Dribble,16073,2018/2019,La Liga,Atlético Madrid,Lucas Hernández Pi,False,False,8,Complete,False
411afb09-9fc7-41ce-8bff-8280a1de61d8,14,Dribble,303600,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,8,Complete,False
7c1967c5-13e3-428d-a475-311c084ec73d,14,Dribble,3749454,2003/2004,Premier League,Manchester City,Shaun Wright-Phillips,False,False,8,Complete,False
9bcb4ffb-d6d6-4e5a-990e-f945f77752aa,14,Dribble,3749310,2003/2004,Premier League,Southampton,Neill McCann,False,False,8,Complete,False
522148d4-2df5-464a-ad55-a380bc13818b,14,Dribble,303731,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
b787c8f8-65fb-41ac-ac06-7fc8e7226dc1,14,Dribble,3773497,2020/2021,La Liga,Real Madrid,Ferland Mendy,False,False,8,Complete,False
fc0d68f7-981a-48ea-a893-84bc7511e8ae,14,Dribble,303470,2019/2020,La Liga,Real Madrid,Francisco Román Alarcón Suárez,False,False,8,Complete,False
6df1f517-511d-479c-bd97-634388fa0f2b,14,Dribble,3749526,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,8,Complete,False
99cf5593-ab03-4fa4-bea2-0d7f2cd5fb58,14,Dribble,3773552,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,8,Complete,False
23b7cc15-9318-4877-b134-b990e93408a7,14,Dribble,303516,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
de0ef296-1b28-46de-aa8c-8f7aeb48cf07,14,Dribble,3749358,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,False,8,Complete,False
822cc691-dd00-499a-b937-7f2e6096e448,14,Dribble,3773387,2020/2021,La Liga,Levante UD,Jorge De Frutos Sebastián,False,False,8,Complete,False
d5f9ce3d-7cb2-44b1-a5e0-7868ec20b37f,14,Dribble,3773497,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
bc6c5853-1da9-4d7b-b80d-ccb1730fdfe9,14,Dribble,3773387,2020/2021,La Liga,Levante UD,Jorge De Frutos Sebastián,False,False,9,Incomplete,False
dd1828ed-da31-403a-9575-6f579c6f77d9,14,Dribble,303473,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez,False,False,8,Complete,False
35e6d4e8-4148-47dc-8f3e-a273f044f7ef,14,Dribble,3773497,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
b3cd77a4-4051-434f-943c-4d003221a550,14,Dribble,15946,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,8,Complete,False
351e994e-e2fd-4d28-9971-3bacaf336901,14,Dribble,16317,2018/2019,La Liga,Eibar,Fabián Ariel Orellana Valenzuela,False,False,9,Incomplete,False
8738fe9f-bde2-42c5-a2b2-87d007c2661f,14,Dribble,303470,2019/2020,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,False,9,Incomplete,False
5d9da761-f1b0-4731-b7ab-afca93b5caa5,14,Dribble,3773585,2020/2021,La Liga,Real Madrid,Lucas Vázquez Iglesias,False,False,9,Incomplete,False
98fb668b-f694-4204-bcf0-98496ef42dda,14,Dribble,3749454,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,8,Complete,False
b240cbce-6ece-4304-929d-512dd8b64ea9,14,Dribble,303516,2019/2020,La Liga,Barcelona,Anssumane Fati,True,False,9,Incomplete,False
bf08ba64-2ded-41bc-b68c-9a39f42dc801,14,Dribble,3749360,2003/2004,Premier League,Blackburn Rovers,Andy Cole,False,False,9,Incomplete,False
77b083c4-f9e9-4b73-be79-548be02708a5,14,Dribble,16056,2018/2019,La Liga,Real Betis,Lorenzo Jesús Morón García,False,False,9,Incomplete,False
7637594d-adbd-49e7-badc-7e6643a07d30,14,Dribble,3749296,2003/2004,Premier League,Portsmouth,Steve Stone,False,False,8,Complete,False
f6d3deb4-aa0f-4115-8a51-7167f339ce56,14,Dribble,16289,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,8,Complete,False
8e746717-a72c-4427-b99c-8b3864bcec9d,14,Dribble,303666,2019/2020,La Liga,Barcelona,Carles Pérez Sayol,True,False,9,Incomplete,False
7126df02-9935-4e09-a431-fffc2dfcb954,14,Dribble,16289,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,8,Complete,False
2c5605ea-f0d2-4e99-b08e-1af2e42a7ba4,14,Dribble,3749590,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,False,9,Incomplete,False
cf5cc8c7-1bde-4860-8910-6a2eb8184337,14,Dribble,3773597,2020/2021,La Liga,Barcelona,Antoine Griezmann,False,False,8,Complete,False
faaa1361-ecf3-494c-9155-384378d79837,14,Dribble,3773466,2020/2021,La Liga,Barcelona,Anssumane Fati,False,False,8,Complete,False
a3c81b81-35a3-4349-863a-98129db07a00,14,Dribble,3749431,2003/2004,Premier League,Arsenal,Thierry Henry,False,False,8,Complete,False
b0881742-3220-4812-ba63-87237081e85f,14,Dribble,3749454,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,8,Complete,False
8393b2d0-7f86-4b3e-85b8-0b692031243f,14,Dribble,3773497,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
c9ed155f-310a-43a9-a6fa-3735fb4e2027,14,Dribble,303548,2019/2020,La Liga,Mallorca,Juan Camilo Hernández Suárez,False,False,8,Complete,False
3f12f61a-14f6-45f0-9e3c-4a9604c2f977,14,Dribble,3749454,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,8,Complete,False
03013a88-74e1-48b0-af96-2a11a0d1a59b,14,Dribble,303532,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,8,Complete,False
bbbdb895-5a1e-4b56-873c-857e4e69f9da,14,Dribble,16157,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,False,False,8,Complete,False
1e3ba192-b07f-47f5-9dcb-ca27e8f606df,14,Dribble,3749233,2003/2004,Premier League,Manchester City,Shaun Wright-Phillips,False,False,8,Complete,False
cdb6d289-388a-4c4a-b320-cdac58855bd0,14,Dribble,16317,2018/2019,La Liga,Barcelona,Clément Lenglet,False,False,8,Complete,False
d7a2ca03-b3f2-4de0-90e9-eb7a05b25624,14,Dribble,3749403,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,8,Complete,False
46d5fd7a-38d7-426d-a946-53ae13f72a64,14,Dribble,3749360,2003/2004,Premier League,Blackburn Rovers,Paul Gallagher,False,False,9,Incomplete,False
d294a0b2-afb0-48d1-ba5d-ff5451b4e7f5,14,Dribble,303652,2019/2020,La Liga,Espanyol,Matías Ezequiel Vargas Martín,False,False,9,Incomplete,False
a91706bf-f87e-443c-9814-19058f1b0aca,14,Dribble,16190,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
1bf18282-6006-4f53-9ee3-9ee7522f710c,14,Dribble,3749360,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,8,Complete,False
cd15e17b-2a3e-4d7c-a833-bf09f8da325e,14,Dribble,3749403,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,8,Complete,False
6225b313-97e6-40fe-8ac7-49510e4143f3,14,Dribble,303674,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez,False,False,8,Complete,False
fd86af79-4dd3-4448-a53a-1b5a4c5895f8,14,Dribble,15946,2018/2019,La Liga,Deportivo Alavés,Martín Aguirregabiria Padilla,False,False,8,Complete,False
0cc83b50-934b-401c-b0ca-0f5f1669de73,14,Dribble,3749462,2003/2004,Premier League,Arsenal,Patrick Vieira,False,False,8,Complete,False
7ac97704-f342-43e8-9e06-decbfea512fd,14,Dribble,16010,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,8,Complete,False
9f26f166-1aa7-4ec5-a723-97f41f4604bb,14,Dribble,3749403,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,False,8,Complete,False
89ef85d3-b42f-497e-87dd-08f463c48598,14,Dribble,3773403,2020/2021,La Liga,Athletic Club,Yuri Berchiche Izeta,False,False,9,Incomplete,False
17914e3b-8595-4247-8fa2-5d29356b9b00,14,Dribble,3749192,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,False,False,8,Complete,False
336386d7-4faf-4480-a270-f061c8fd64ad,14,Dribble,3749462,2003/2004,Premier League,Arsenal,Patrick Vieira,False,True,8,Complete,False
32c51823-cbed-4289-802b-ee7332bda5b5,14,Dribble,3773661,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
5923ad8a-92ae-4e55-b68d-9efcab1a7cb3,14,Dribble,3773403,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
99fb7f8c-11bd-4f5f-9312-a731ec434619,14,Dribble,16265,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
12bb0892-d01c-4d63-a9cb-7d2ce43bbb59,14,Dribble,3773369,2020/2021,La Liga,Huesca,Javier Ontiveros Parra,False,False,9,Incomplete,False
e10faadb-8444-4a41-9cde-2a94b853894e,14,Dribble,3749431,2003/2004,Premier League,Newcastle United,Darren Ambrose,False,False,8,Complete,False
ecf8d9d2-d852-4084-9ebe-a3701491bd37,14,Dribble,303600,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,False,9,Incomplete,False
9c363f21-1594-4a6b-a220-422c4a4d2703,14,Dribble,3773695,2020/2021,La Liga,Barcelona,Antoine Griezmann,False,True,8,Complete,False
61d08a12-d0a1-4989-951f-74065ff1ebd5,14,Dribble,16265,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
ef0620b8-3fa1-42d2-b18e-57044b1111c9,14,Dribble,3773369,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão,False,False,8,Complete,False
33e1d63e-e2f4-44c6-9763-3c470a6039f2,14,Dribble,3773660,2020/2021,La Liga,Levante UD,José Luis Morales Nogales,False,False,9,Incomplete,False
96f755d8-ff8a-405c-862d-06ad23c235d3,14,Dribble,16136,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,9,Incomplete,False
7db9cc01-836f-4d52-911a-a7373cc73bdf,14,Dribble,3773369,2020/2021,La Liga,Huesca,Javier Galán Gil,False,False,9,Incomplete,False
a5990af6-0335-4ad2-a033-6adb951de653,14,Dribble,16265,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,False,8,Complete,False
553cb344-d6de-4984-b6c9-2936cafadace,14,Dribble,303610,2019/2020,La Liga,Barcelona,Carles Pérez Sayol,False,False,9,Incomplete,False
3e22a97c-a9cc-46db-a0ed-1b359be99c83,14,Dribble,3773660,2020/2021,La Liga,Levante UD,José Luis Morales Nogales,False,True,8,Complete,False
670d6131-aefd-4905-9785-f698cdbd8428,14,Dribble,3749233,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,False,8,Complete,False
8b6def27-7069-4b91-8efd-fad8ab9fcf6f,14,Dribble,3773474,2020/2021,La Liga,Real Valladolid,Lucas René Olaza Catrofe,False,False,8,Complete,False
dc49fe0e-1790-4ac8-91d4-7969085545bb,14,Dribble,16196,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,8,Complete,False
f8696d87-8793-419d-908c-eb6848a53783,14,Dribble,16073,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,True,8,Complete,False
390f7463-ab37-4ce2-b894-7389e4676de8,14,Dribble,303610,2019/2020,La Liga,Granada,Dimitri Foulquier,False,False,9,Incomplete,False
75b5068e-3ec8-46ea-bae6-9910938812f0,14,Dribble,3749253,2003/2004,Premier League,Liverpool,Harry Kewell,False,False,8,Complete,False
540538d7-ed7e-480f-ad0b-09cf71b2e250,14,Dribble,3773587,2020/2021,La Liga,Getafe,Mathías Olivera Miramontes,False,True,8,Complete,False
912ed8b3-8df1-4f77-bca0-2a6f865eb8be,14,Dribble,303451,2019/2020,La Liga,Mallorca,Takefusa Kubo,False,False,9,Incomplete,False
63156199-2f8b-46e2-84d9-5e305fe6af89,14,Dribble,3773372,2020/2021,La Liga,Atlético Madrid,Jorge Resurrección Merodio,False,False,8,Complete,False
a2e363eb-167a-4917-bc5e-4cb04c9b735f,14,Dribble,3773625,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
6977f854-e995-42f4-9338-8e102b5c2068,14,Dribble,16196,2018/2019,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior,False,False,8,Complete,False
f72125b1-cf39-4ce4-b3b4-85a23465a80d,14,Dribble,3773695,2020/2021,La Liga,Barcelona,Clément Lenglet,False,False,9,Incomplete,False
59349eb2-c7ba-45f2-8bb0-c8c33230278b,14,Dribble,3773377,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,8,Complete,False
64ff98f3-8a03-474b-84ab-38b939620d3b,14,Dribble,3773597,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
f9eef40d-8b12-4820-a980-68869c27bc34,14,Dribble,3749192,2003/2004,Premier League,Arsenal,Ashley Cole,False,False,9,Incomplete,False
5117138c-5157-4a0e-b5b9-acb21a48c157,14,Dribble,3749310,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,False,8,Complete,False
d91bde8a-d57d-4955-9dda-f8356a655733,14,Dribble,303493,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
3e3beb6a-64ac-452d-b9e2-57ea0715c0d7,14,Dribble,303725,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,8,Complete,False
607726be-3875-4a3e-a33f-6cd71c808cc4,14,Dribble,303532,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
322dd25d-9836-4b96-841b-81f6a06b2bd7,14,Dribble,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Dean Sturridge,False,False,8,Complete,False
af62295f-b07d-4e5d-9d81-1783c6297703,14,Dribble,3749528,2003/2004,Premier League,Newcastle United,Alan Shearer,False,False,8,Complete,False
ab846d17-253e-473f-8d3f-6f8f93915ace,14,Dribble,3749358,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,8,Complete,False
3c13bd77-0b94-4def-a514-dd8aeef16971,14,Dribble,3749192,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,9,Incomplete,False
0b00527b-44a9-46ea-b021-de985f9eafd9,14,Dribble,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Dean Sturridge,False,False,9,Incomplete,False
0dc4dde2-29bf-4042-825c-3bd09910612b,14,Dribble,303680,2019/2020,La Liga,Real Valladolid,Sandro Ramírez Castillo,False,False,8,Complete,False
c7c4ae83-2896-4227-a4c2-0d5a4ef245b6,14,Dribble,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Henri Camara,False,False,8,Complete,False
831b9c8e-a1e9-4cf6-bc31-41a5b547ba5e,14,Dribble,303400,2019/2020,La Liga,Barcelona,Anssumane Fati,False,False,9,Incomplete,False
058b9a1a-8c10-4015-a2d9-5b4304f01074,14,Dribble,16023,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
cc000812-f0b9-4f82-8c93-a0d8671e11d2,14,Dribble,16196,2018/2019,La Liga,Real Madrid,Sergio Reguilón Rodríguez,False,False,8,Complete,False
ab2d8bcb-49ac-42b8-b595-be5fb8c592b9,14,Dribble,3773586,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,9,Incomplete,False
f3453493-e120-482b-be4e-9824c31020de,14,Dribble,3773403,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,False,8,Complete,False
33910746-d458-493a-855e-575e5448a3bd,14,Dribble,303493,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
64e4a129-cb14-4458-864d-ec05372a0f2a,14,Dribble,3749192,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,8,Complete,False
6e37cbab-f0f1-46ed-961a-6cdad6e8cfcd,14,Dribble,15978,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,False,False,8,Complete,False
5c3e510f-ce53-4183-b188-a9ee3ea192a4,14,Dribble,15946,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,False,9,Incomplete,False
42f2e2fc-01fa-404b-81f6-cf38bcdb8fe1,14,Dribble,16196,2018/2019,La Liga,Real Madrid,Marco Asensio Willemsen,False,False,9,Incomplete,False
5a8cdfe2-93d9-4a96-b4b6-49299b908668,14,Dribble,3773587,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
902e0f6b-6a2f-4248-a727-5e548640abb0,14,Dribble,3749274,2003/2004,Premier League,Portsmouth,Yakubu Aiyegbeni,False,False,8,Complete,False
035d9fa4-4913-4fbb-ac34-e1809ef4739b,14,Dribble,3749296,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,8,Complete,False
be92b755-ad0f-4bff-8850-146155b00093,14,Dribble,3749454,2003/2004,Premier League,Manchester City,Nicolas Anelka,False,False,8,Complete,False
64ee358d-d12b-4f9d-8f3d-39bd84098887,14,Dribble,3749196,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,8,Complete,False
56607430-efd9-4146-a2de-786b1ccb5656,14,Dribble,16149,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
9b11fbc2-827a-4684-903b-27546917ac7c,14,Dribble,3749278,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,False,9,Incomplete,False
85bff985-4444-41f6-8788-17479cbdef7e,14,Dribble,16149,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
d0572567-e426-42e1-b4d4-f0030532a338,14,Dribble,303700,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,True,True,9,Incomplete,False
64833c8d-6f79-43a2-872e-e8c718f8ecbf,14,Dribble,15956,2018/2019,La Liga,Real Valladolid,Laureano Antonio Villa Suárez,False,False,9,Incomplete,False
963032ca-7519-4c44-90b9-786590a25b02,14,Dribble,303377,2019/2020,La Liga,Getafe,Djené Dakonam Ortega,False,False,9,Incomplete,False
a183db7d-792e-484b-b6c0-ec9a20518c9d,14,Dribble,303421,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,8,Complete,False
8b12b94a-978a-4482-b58f-d129c251f862,14,Dribble,3749465,2003/2004,Premier League,Blackburn Rovers,Michael Gray,False,False,9,Incomplete,False
5c2c1168-3ea0-4f62-ad6b-6e8500777a79,14,Dribble,303451,2019/2020,La Liga,Mallorca,Aleix Febas Pérez,False,False,9,Incomplete,False
ac3564eb-f723-456e-9ca0-f085669fd110,14,Dribble,303517,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
7bda5a43-86ae-43ce-b036-f90d8fa37fc4,14,Dribble,303634,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,9,Incomplete,False
195d6dfe-2e88-456d-a4b5-bcd4e756f72c,14,Dribble,3749346,2003/2004,Premier League,Leeds United,Alan Smith,False,False,8,Complete,False
e7062b22-2397-4d2c-a949-1e5e37b89f37,14,Dribble,303666,2019/2020,La Liga,Granada,Álvaro Vadillo Cifuentes,False,False,8,Complete,False
ba6d2784-e555-4599-8f5d-4a6492194198,14,Dribble,303715,2019/2020,La Liga,Barcelona,Ousmane Dembélé,False,False,8,Complete,False
9229f28e-846f-4e52-9e9e-fbc89df75a73,14,Dribble,3749465,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,9,Incomplete,False
8ec26cc8-961f-4ae6-ba42-96923c91e610,14,Dribble,16289,2018/2019,La Liga,Levante UD,Jorge Andújar Moreno,False,False,8,Complete,False
6d2ced53-785c-4a4f-a0ad-74e241390476,14,Dribble,15986,2018/2019,La Liga,Girona,Marc Muniesa Martínez,False,False,8,Complete,False
a811d119-11d4-4779-a6e7-197f9deb76fb,14,Dribble,3749133,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,8,Complete,False
193feec8-c10d-4384-bd6d-d353e8fee525,14,Dribble,303451,2019/2020,La Liga,Mallorca,Daniel José Rodríguez Vázquez,False,False,8,Complete,False
5aecc353-9528-4a17-8eeb-793e66393188,14,Dribble,303634,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,False,8,Complete,False
b97337f0-da6c-45b0-9e8c-900ede40e84d,14,Dribble,16079,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,False,8,Complete,False
8dec9b90-1205-4069-a7e6-9988ca4c5fcb,14,Dribble,16205,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,9,Incomplete,False
dc424267-c2a6-46f3-9fd4-0f9ca21f6692,14,Dribble,303377,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
d2b88d75-34a1-4c31-8c7a-dbf5502f7908,14,Dribble,303600,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
4db6e65f-ccbe-4e5b-ab4e-3a313b5a9765,14,Dribble,3749465,2003/2004,Premier League,Blackburn Rovers,Michael Gray,False,False,9,Incomplete,False
de991e88-d867-498b-92f8-0db70b21a6da,14,Dribble,303451,2019/2020,La Liga,Mallorca,Daniel José Rodríguez Vázquez,False,False,9,Incomplete,False
3697618b-ad06-45ed-987a-93f9b7e96dd6,14,Dribble,16182,2018/2019,La Liga,Real Valladolid,Sergio Guardiola Navarro,False,False,8,Complete,False
625cebbf-81be-45c8-8f01-973630c39e35,14,Dribble,3773552,2020/2021,La Liga,Huesca,Javier Ontiveros Parra,False,False,8,Complete,False
d0d5263a-2db1-4c03-b84c-fb27fdd3d841,14,Dribble,303674,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
30f77eb2-211a-461b-9bd8-833db3a6bdbe,14,Dribble,303600,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
40a6174f-b8ae-4f0c-937b-08d4f8324d29,14,Dribble,16136,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,False,False,8,Complete,False
b973d05e-f078-4daf-b856-3bd187c53a72,14,Dribble,16182,2018/2019,La Liga,Real Valladolid,Sergio Guardiola Navarro,False,True,8,Complete,False
2614c1a2-1438-4e30-b0e3-f42afb43e43f,14,Dribble,3749196,2003/2004,Premier League,Arsenal,Ray Parlour,False,False,8,Complete,False
755d994c-4acc-45cd-8a0d-9c6817055ceb,14,Dribble,3749462,2003/2004,Premier League,Arsenal,Robert Pirès,False,False,8,Complete,False
96b917cc-af72-4e35-aa19-f81c02528440,14,Dribble,3773526,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
8628a7be-3d5f-45a6-8b32-20409c985864,14,Dribble,3773369,2020/2021,La Liga,Huesca,Pablo Maffeo Becerra,False,False,8,Complete,False
11e0ba4b-4339-467f-b7a3-8e8a6ec013a5,14,Dribble,303696,2019/2020,La Liga,Atlético Madrid,Thomas Teye Partey,False,False,8,Complete,False
338b3df4-3053-486e-b829-4b4ecb43d829,14,Dribble,16231,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,False,9,Incomplete,False
d6957d0e-5f0d-480c-ac88-f32282873897,14,Dribble,303634,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,False,8,Complete,False
199d58b4-0acb-4440-a009-d6ae2e14c1ed,14,Dribble,3773369,2020/2021,La Liga,Huesca,Pablo Maffeo Becerra,False,False,8,Complete,False
496af9a2-811e-48a8-8fc6-b943fb5d5e49,14,Dribble,3773665,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,False,9,Incomplete,False
2b9d6dfc-2441-4748-98ea-01335baaf7f3,14,Dribble,15956,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,False,9,Incomplete,False
